"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US0628650","Orange Unified School District, California","70915","2825","85.0","1.8","24.5","2.1","26.1","2.5","4.1","1.1","2.6","1.0","15.5","1.8","52522","2468","11.2","1.8","30.3","3.3","33.0","3.3","9.1","2.5","11.3","2.1","5.0","1.5","223443","8495","69.6","3.4","2.5","1.1","0.5","0.5","14.0","2.2","0.2","0.2","10.3","2.7","2.8","0.7","35.8","2.8","45.1","3.0","46.7","(X)","46.8","(X)","39.1","(X)","116001","5624","114942","6270","26411","5278","21178","1146","8992","1178","5678","2381","30057","4776","129803","7399","64236","16316","113801","14905","157274","13307","113874","27882","173948","17593","122033","18824","38186","1943","40323","2384","29697","9626","N","N","43826","7293","N","N","25266","8283","18689","5566","23257","2594","50005","3629","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629490","Pajaro Valley Joint Unified School District, California","36068","1896","81.6","2.9","26.7","3.2","33.9","3.4","5.6","2.2","1.0","0.7","20.0","3.1","27319","1838","11.5","2.7","31.3","5.4","27.6","4.9","10.5","3.2","11.8","3.6","7.4","3.0","123881","6628","60.6","6.0","0.6","0.5","0.7","0.7","2.6","0.8","0.0","0.1","33.1","6.2","2.5","1.2","61.5","3.2","34.2","3.2","35.5","(X)","34.2","(X)","29.0","(X)","96337","9127","92236","9855","23363","5949","17668","1556","4734","1262","5129","2752","33320","6543","100118","10338","57546","13874","73678","12826","116498","15181","113179","37414","154591","46094","111027","28154","29211","2622","36564","4131","N","N","N","N","50469","18972","N","N","14566","1789","17528","7577","17856","2020","47866","5298","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629550","Palm Springs Unified School District, California","69925","2616","66.7","2.4","24.5","1.9","43.0","2.5","6.2","1.6","3.2","1.1","21.1","1.9","37316","2024","22.6","2.6","37.1","3.9","27.5","3.4","6.4","2.0","4.9","1.6","1.6","0.9","166942","4567","80.5","2.4","3.0","1.3","0.3","0.2","4.0","1.0","0.3","0.2","9.3","1.9","2.7","0.7","44.8","3.3","46.6","2.9","36.6","(X)","38.4","(X)","29.6","(X)","69690","4079","64739","4117","40210","10022","19035","938","10115","1488","3344","1397","29559","3119","81992","6172","68695","11903","72116","11214","108783","13827","60582","12206","94871","15581","83389","11743","30602","1762","32450","2114","19199","6708","33893","16984","35718","9351","14559","4139","18505","2814","23184","5929","14894","1424","46520","3127","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629610","Palo Alto Unified School District, California","32351","1465","75.1","4.0","50.2","4.9","26.2","3.6","4.2","2.5","0.2","0.3","16.9","2.6","20282","1119","N","N","N","N","N","N","N","N","N","N","N","N","84276","2669","61.9","3.6","2.0","0.8","0.6","0.5","29.2","3.4","0.1","0.1","1.7","0.8","4.5","1.3","7.6","1.9","56.5","3.7","24.2","(X)","23.6","(X)","19.7","(X)","192921","16146","197214","17216","57238","18609","25006","2287","13293","3866","N","N","46059","10887","240111","21803","N","N","N","N","N","N","N","N","N","N","N","N","75387","5984","85857","8302","69296","39443","N","N","60918","10437","N","N","N","N","41256","20971","38355","11922","89363","9039","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629850","Paramount Unified School District, California","20586","1297","89.4","3.6","6.0","2.2","24.9","4.6","7.3","2.3","4.8","2.1","10.8","2.9","16341","1169","4.1","2.4","41.1","6.7","20.2","4.5","13.9","3.8","11.6","3.2","8.9","2.8","79490","4660","51.2","6.0","11.7","4.9","0.5","0.5","5.5","2.3","0.6","0.7","27.5","5.8","3.0","1.4","N","N","N","N","36.6","(X)","38.4","(X)","25.6","(X)","63847","4297","61564","4081","12108","8895","13690","1220","10551","1513","6667","2754","16372","5930","66528","4767","13268","4995","44304","4244","84337","11375","67424","10465","115257","16799","88326","11561","18015","1367","17330","1672","17872","7212","N","N","29670","7963","N","N","16964","2844","19328","7072","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629940","Pasadena Unified School District, California","79253","3366","79.4","2.3","25.9","2.2","26.4","2.2","8.1","1.6","2.0","0.8","13.1","1.8","46390","2227","13.9","2.8","29.2","3.1","33.1","3.3","10.5","2.0","7.3","1.9","5.9","1.8","209881","6438","53.3","2.7","12.0","1.7","0.8","0.9","15.2","2.3","0.3","0.3","14.2","2.6","4.1","0.8","32.4","3.1","37.3","2.5","38.8","(X)","40.3","(X)","29.9","(X)","110230","7212","115678","7151","28987","7830","17384","1236","8538","1400","3098","908","34511","4790","132767","11319","57559","14807","119830","19931","188207","19489","100300","32007","151274","28573","97627","12252","43239","3026","53985","4263","28744","3079","N","N","45557","7488","69860","38449","18254","3477","27766","6475","23287","2365","63978","5756","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0630660","Placentia-Yorba Linda Unified School District, California","52893","2242","83.9","2.1","24.8","2.8","27.9","2.3","3.1","1.0","1.9","1.1","19.2","2.1","40805","1872","12.2","1.9","26.7","3.1","35.1","3.1","11.4","2.3","10.2","2.2","4.3","1.4","162829","6292","70.4","3.1","2.1","1.0","0.0","0.1","17.6","2.8","0.0","0.1","5.0","1.6","4.8","1.4","33.5","3.9","43.3","3.1","32.5","(X)","30.8","(X)","24.6","(X)","123141","7667","117227","8131","37257","12320","21079","1285","11038","2264","3053","1798","36157","4565","136482","9896","87084","21337","120162","15821","156203","11218","134376","52702","180569","30619","118659","22691","40976","2845","41326","3796","22293","8185","N","N","50893","5941","N","N","25791","8801","23615","10162","22945","2762","52853","5067","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0631320","Pomona Unified School District, California","40556","1867","86.0","2.1","15.5","2.3","24.3","2.3","6.0","1.5","5.1","1.5","13.1","2.1","30868","1319","9.2","2.1","27.8","3.3","18.6","2.5","15.3","2.5","17.2","3.4","11.9","2.6","169518","3888","43.5","3.4","5.5","1.5","3.1","1.6","15.2","2.4","0.1","0.1","28.3","3.5","4.4","1.1","66.8","2.7","11.0","1.5","37.2","(X)","36.4","(X)","27.5","(X)","72365","3637","71362","4144","9398","2631","15370","1297","10382","1916","4384","896","26904","5359","75071","4050","36316","9661","51569","7342","95778","10530","61677","9681","106342","11466","99690","10321","19199","927","18799","1341","28886","6241","16168","7901","24726","3147","N","N","15009","1334","21301","8498","15209","843","30459","3240","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0631530","Poway Unified School District, California","69804","3247","84.0","2.4","31.8","2.6","23.0","2.7","3.2","1.0","1.7","0.9","17.9","2.2","53817","3214","11.3","2.3","30.9","3.5","40.1","3.8","8.6","2.0","7.2","1.9","2.0","1.0","203733","10771","67.4","3.1","1.8","0.9","0.2","0.2","24.4","2.7","0.0","0.1","1.3","0.6","4.9","1.1","11.2","2.2","58.7","3.0","31.0","(X)","30.6","(X)","25.4","(X)","132274","7740","134174","7974","22580","8322","20482","1256","8819","1655","4073","1564","31371","3723","146975","9438","83090","29292","123785","15416","181351","10021","129271","29993","181635","54057","127891","30741","46692","2847","50894","3519","46214","30902","N","N","40808","4511","N","N","29354","8227","23409","5731","30203","7041","54032","3666","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0632070","Redlands Unified School District, California","42681","2349","80.3","3.2","18.7","2.8","31.5","3.8","6.3","1.9","3.7","1.4","16.5","2.7","30847","1931","12.4","3.4","36.7","4.8","28.2","4.6","12.8","3.5","6.0","2.2","3.8","1.7","131035","4564","72.8","3.8","2.6","1.1","0.5","0.3","12.8","2.8","0.2","0.2","6.0","2.1","5.1","1.6","34.3","4.4","47.0","3.9","34.2","(X)","35.4","(X)","27.2","(X)","88324","6893","85611","6327","35288","21651","17592","1460","9601","1744","3406","928","35002","5081","96390","7584","66712","32532","74547","9732","132248","13802","78599","13359","165949","54724","88198","21094","29696","2608","30820","3400","32170","10102","9635","8134","29305","6527","N","N","22414","5569","24018","6934","19700","3216","36849","4578","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0632370","Rialto Unified School District, California","31423","1746","80.2","3.5","9.0","2.7","25.9","4.0","9.9","2.4","6.2","2.3","15.0","2.9","25177","1518","11.0","3.4","33.7","4.3","19.2","3.9","14.6","3.0","12.7","2.8","8.8","3.0","120987","6311","62.7","4.9","10.0","2.6","0.5","0.4","2.0","0.9","0.3","0.3","20.0","3.8","4.5","2.1","77.7","3.5","9.5","2.0","42.9","(X)","45.0","(X)","30.6","(X)","64240","4607","67340","5360","8222","3979","14865","1268","7784","1434","5002","1245","22719","3860","65951","3655","34510","5564","43993","4663","80272","8461","77673","19212","99959","12751","89842","12759","17739","1335","18022","1896","16604","3602","16919","6214","33129","21970","N","N","16688","2333","11688","4839","16308","1582","26755","4014","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0632550","West Contra Costa Unified School District, California","83380","2500","82.4","1.8","24.4","2.0","26.4","2.1","6.8","1.3","2.7","0.9","19.3","2.1","59650","2450","11.3","1.8","31.2","2.8","26.2","2.8","15.0","2.6","10.1","1.8","6.2","1.9","252253","5895","47.9","3.0","12.6","1.6","0.2","0.1","20.9","1.7","0.7","0.5","10.8","2.4","7.0","1.3","38.4","2.5","22.2","1.5","45.2","(X)","47.4","(X)","34.6","(X)","92319","4392","88599","3718","17831","4418","18916","936","9162","1020","3862","1365","41623","8222","98057","5527","84270","32002","69411","6513","139645","10114","78404","7286","123376","11522","97926","13975","31531","1527","33545","2217","38878","7107","36420","17436","33360","3073","26824","18081","18017","2882","20259","3583","17683","1402","52070","3803","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0633150","Riverside Unified School District, California","75358","2592","81.9","2.3","16.5","1.8","27.1","2.5","6.5","1.3","4.5","1.4","16.3","1.9","55285","2522","11.4","2.4","35.5","3.5","27.2","3.3","13.0","2.6","6.9","1.5","6.0","1.7","265135","9122","59.5","2.9","8.4","1.7","0.4","0.3","6.4","1.5","0.1","0.1","20.5","2.6","4.8","1.1","43.2","2.8","39.0","2.6","37.8","(X)","39.8","(X)","29.2","(X)","85413","4857","86682","5462","15630","5714","16841","944","9976","1602","3163","799","31697","4299","95614","5634","44873","9319","75914","10185","123443","9136","92871","11468","157640","17366","117338","23997","26313","1565","28855","2368","26541","4648","28582","16550","28339","7121","25162","11566","20557","2259","15966","5382","19141","1509","34648","3202","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0633750","Rowland Unified School District, California","30300","1740","84.4","2.5","18.2","2.7","29.7","3.3","6.9","2.0","3.8","1.5","15.5","2.3","25033","1877","10.6","2.4","29.3","3.5","25.6","3.7","16.9","2.9","11.3","2.3","6.2","2.0","111949","8828","19.2","3.0","2.9","1.3","0.3","0.6","51.4","4.5","0.2","0.4","23.0","4.2","3.0","1.5","38.0","4.5","5.8","1.3","43.0","(X)","42.0","(X)","32.3","(X)","89252","4511","87980","5269","15868","4194","18029","1377","8674","1056","5659","2314","29862","4929","90978","4557","50024","12020","64712","7563","114473","11285","86967","12176","137841","16539","112980","15791","25954","1571","27913","2848","35368","6711","N","N","29250","2467","N","N","17409","2454","N","N","19781","2145","34724","5205","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0633840","Sacramento City Unified School District, California","129791","3442","77.0","1.4","17.9","1.4","27.0","1.7","9.0","1.1","4.5","0.9","19.5","1.7","72242","3263","14.4","2.1","36.3","2.6","28.6","2.3","11.4","1.7","5.9","1.1","3.4","1.0","335627","10480","50.7","1.9","11.6","1.6","0.8","0.3","16.6","1.6","1.3","0.7","12.1","2.3","7.0","1.1","26.9","2.2","37.5","1.9","29.7","(X)","29.4","(X)","22.9","(X)","73785","3056","73114","3324","21092","5747","16896","746","11036","822","3800","647","34525","2723","84872","4831","52007","6855","68239","10027","118207","7558","69776","8463","122958","15708","105701","29685","29916","1438","38058","1714","22718","2844","21416","8521","26921","5848","18392","12258","14474","1871","19756","2935","18970","1629","43405","2308","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0633860","Saddleback Valley Unified School District, California","83161","2664","79.1","1.7","29.3","2.4","31.2","2.2","3.9","1.3","1.4","0.7","16.9","1.7","58098","1992","12.0","1.7","27.9","3.0","33.3","3.2","9.7","1.6","13.5","2.4","3.8","1.3","223506","5359","73.8","2.5","2.0","0.6","0.5","0.4","15.4","2.3","0.1","0.2","3.8","1.4","4.4","1.0","18.5","2.6","61.0","2.7","33.3","(X)","33.1","(X)","27.9","(X)","116487","6170","122072","6852","24148","6885","20070","1086","9607","1963","3391","1370","28826","3316","136087","8192","58955","7988","111760","13511","162456","16736","110521","12888","201989","28275","158201","43932","44782","2466","46366","2736","34231","12814","41416","20925","49725","7518","N","N","22802","5304","24767","11657","27954","4094","49785","2919","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634170","San Bernardino City Unified School District, California","71707","2880","79.6","2.4","6.9","1.2","24.2","2.0","13.3","2.0","10.7","1.9","13.7","1.9","53723","2516","13.8","2.5","41.8","3.3","15.3","2.2","17.2","2.7","6.7","1.9","5.3","1.6","266778","9724","56.3","3.4","14.7","2.3","0.9","0.4","4.5","1.4","0.0","0.1","18.3","2.2","5.3","1.6","64.4","2.8","15.1","1.8","43.6","(X)","45.2","(X)","33.8","(X)","53386","3218","53142","3699","20556","13680","15500","1012","10383","843","5076","894","21300","2780","55608","3779","33765","11558","41188","4699","76514","6778","61544","14327","102124","14658","87638","13877","15678","1229","16700","2126","17382","2557","18391","17251","16345","3996","N","N","12410","2601","10352","2557","11915","1120","29014","6734","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634320","San Diego City Unified School District, California","393720","6223","82.5","1.0","22.2","0.9","22.2","1.0","4.9","0.7","2.0","0.4","15.9","0.9","223053","6082","11.5","0.9","33.8","1.5","31.6","1.4","11.0","1.1","8.1","0.9","4.0","0.7","1091651","15682","66.3","1.2","7.2","0.6","0.5","0.2","16.4","0.9","0.4","0.2","4.4","0.6","4.9","0.5","29.1","1.1","43.7","0.9","34.1","(X)","36.4","(X)","28.9","(X)","93097","2600","91986","2756","27285","3632","18214","549","9255","544","4401","635","30795","1895","106101","3747","64728","6765","85836","6263","142648","8127","94340","14552","127806","7950","95700","10292","35811","1014","40189","1350","27588","2918","15370","3664","31249","2038","24789","5000","17617","1655","22884","2551","19155","937","50949","2118","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634410","San Francisco Unified School District, California","358703","4561","81.5","0.9","32.7","1.3","23.7","0.9","7.3","0.7","2.0","0.4","12.0","0.8","174077","5045","11.9","1.0","27.3","1.7","39.4","1.7","10.5","1.3","6.6","0.8","4.2","0.7","870887","*****","46.4","0.6","5.0","0.2","0.4","0.1","34.5","0.4","0.2","0.1","8.1","0.7","5.4","0.4","15.2","*****","40.7","0.1","33.8","(X)","37.4","(X)","30.3","(X)","144957","3801","153199","4629","32135","3957","17084","564","9100","561","4499","756","30845","2851","172095","6411","65049","8042","152468","13705","235312","13614","118063","13250","178678","21144","136236","15335","61736","1474","84414","2988","31460","4143","42243","22855","47097","2443","39298","13225","24104","1900","46904","8341","33255","2327","89854","2947","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634590","San Jose Unified School District, California","92907","3567","85.3","1.6","28.3","2.0","23.4","1.7","5.2","1.1","2.7","0.8","13.5","1.5","62953","3299","9.2","1.5","32.5","3.1","34.6","3.0","12.2","1.9","9.0","1.5","2.6","0.9","274510","11644","52.4","2.6","3.4","0.9","0.3","0.2","20.6","2.3","0.5","0.3","16.8","2.6","6.0","1.1","32.1","2.6","39.3","2.2","37.1","(X)","34.2","(X)","30.5","(X)","140039","6083","142304","6674","28290","6633","18790","911","11140","1397","3557","781","32710","7107","161433","9232","85634","25062","131061","13453","215764","16856","117035","15644","201460","23358","153885","74453","48777","2488","60443","3860","36788","10167","44813","17469","52643","4793","43351","30163","17618","2033","28110","5944","26385","3483","68408","4274","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634620","San Juan Unified School District, California","137088","4092","73.6","1.8","23.0","1.6","31.4","2.1","6.1","0.8","4.3","1.0","22.7","1.6","83762","3320","17.7","1.9","34.9","3.1","30.8","2.7","8.9","1.6","5.9","1.5","1.9","0.8","342273","9499","74.8","2.1","6.0","1.1","0.3","0.2","6.1","1.2","0.1","0.1","6.0","1.5","6.7","1.3","17.2","1.9","65.3","2.2","29.4","(X)","28.8","(X)","23.8","(X)","80890","3541","81774","3939","19086","3652","18496","782","9871","1097","3790","732","35741","3831","95209","4845","59713","6754","70194","6788","136326","11403","86841","10456","145397","24438","101974","17245","33600","1464","36723","1616","24005","10856","21062","11092","35683","8215","49643","20755","16966","3830","20636","4708","20399","2350","38815","1841","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634680","San Leandro Unified School District, California","28576","1851","79.5","4.1","17.6","3.5","31.6","4.5","4.5","1.9","4.7","2.2","18.7","4.2","18241","1181","14.7","3.9","33.5","6.3","25.6","5.2","16.1","5.3","8.0","3.1","2.2","1.6","74388","2976","39.0","5.6","10.9","3.2","1.3","0.9","30.7","5.1","0.7","0.5","8.7","3.6","8.6","3.3","30.3","5.3","23.4","3.9","40.9","(X)","38.3","(X)","31.1","(X)","85152","7097","84237","7618","29999","10114","18467","1580","13723","3134","2092","841","26079","7768","93249","9253","71468","17620","66233","14431","135761","19379","86692","17809","122120","19848","98904","28607","33699","3067","41621","6046","33933","6830","29692","10603","30484","4510","17307","14527","23200","6615","21562","4882","20935","3577","54781","7859","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634710","San Lorenzo Unified School District, California","27078","1741","79.4","3.9","22.6","4.0","29.9","4.5","11.4","3.9","2.2","1.3","21.1","4.0","19462","1587","11.0","3.6","31.6","6.0","32.7","6.0","11.1","3.9","9.6","3.2","4.0","2.1","80490","6490","44.0","4.3","12.5","3.4","0.7","0.6","25.7","4.4","0.8","0.5","13.3","3.7","3.1","2.8","38.9","4.6","20.5","2.7","47.5","(X)","47.3","(X)","32.3","(X)","89453","6425","91640","6985","11913","6737","16921","2222","8979","1000","5077","2545","28999","4452","101158","7604","39865","10209","89643","18707","124427","11928","91982","11918","122426","21037","144491","32113","31527","2342","34091","4326","29416","4769","N","N","33268","4304","41150","21376","26473","3072","10440","3372","25300","3038","44728","7575","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634800","San Luis Coastal Unified School District, California","35538","1891","74.7","3.2","29.9","3.3","32.5","3.3","3.1","1.0","1.0","0.8","21.5","2.6","18308","1624","N","N","N","N","N","N","N","N","N","N","N","N","99217","4020","79.0","2.6","4.0","1.1","1.5","0.9","5.3","1.2","0.0","0.1","5.2","2.2","4.9","1.2","16.9","3.2","69.0","3.4","36.5","(X)","34.2","(X)","29.8","(X)","86431","7295","84773","8354","18804","4708","18535","1578","9978","4179","3552","1182","43766","6200","115919","11470","N","N","N","N","N","N","N","N","N","N","N","N","32832","2933","36668","3432","8857","4274","30301","12890","21193","10097","N","N","19304","7893","18284","6245","25049","6100","37821","3917","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634880","San Marcos Unified School District, California","40949","2177","84.8","2.4","23.0","3.0","24.5","3.3","3.6","1.7","2.9","2.1","15.5","2.7","31242","1859","10.2","2.8","30.2","4.8","39.7","4.9","8.1","2.7","7.9","2.6","3.9","1.8","130893","4723","73.2","4.2","3.2","1.6","1.6","1.3","10.3","2.7","0.7","0.6","4.7","1.9","6.3","2.2","32.9","4.3","48.8","4.5","28.9","(X)","28.0","(X)","22.3","(X)","105659","7751","106858","9178","14305","4955","20741","1580","7446","2002","5488","1895","29204","4135","113203","9006","62543","11528","99974","22617","139692","12492","70222","13747","140577","27991","113756","41320","34540","2823","37378","3571","42551","19821","21204","12026","31071","8078","N","N","17711","5772","18647","9796","20291","4087","44441","5245","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0635130","San Ramon Valley Unified School District, California","51956","1665","84.9","2.3","50.1","2.9","26.1","2.5","2.9","1.0","1.3","0.7","19.4","2.4","41647","1758","9.5","1.9","32.0","3.4","41.9","3.4","8.4","2.2","6.4","1.6","1.8","1.1","147386","3123","62.5","2.8","2.3","1.1","0.3","0.2","31.0","2.6","0.0","0.1","1.1","0.7","2.8","0.8","7.0","1.8","57.6","3.1","26.5","(X)","24.4","(X)","18.4","(X)","192958","10738","190284","11077","31032","5277","23371","1517","10661","2787","4683","2818","42854","7385","212736","12423","109335","17150","190555","19505","243143","17267","232580","57883","253699","42454","204528","58401","68737","3548","76003","4804","52318","16259","40284","23102","59607","5013","N","N","61632","30240","26930","9833","52062","11649","77705","5187","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0635310","Santa Ana Unified School District, California","60408","2347","90.5","1.4","13.6","1.9","20.6","1.9","4.6","1.2","4.9","1.3","8.7","1.3","48449","2308","8.0","1.9","26.8","2.7","17.9","2.1","18.8","2.5","13.3","2.2","15.3","1.8","267301","7392","47.5","3.5","0.8","0.4","0.5","0.3","8.6","1.8","0.2","0.2","40.6","3.6","1.8","0.6","80.4","2.2","9.4","1.4","45.9","(X)","44.6","(X)","33.1","(X)","80253","4131","78915","4328","14023","4351","15884","980","9446","1878","3834","950","21916","3438","74865","4751","31412","11690","57175","10796","97106","11285","60374","7624","106102","8566","93299","8428","19602","1188","22230","1936","28224","8319","24663","10595","32154","5008","N","N","13140","840","30237","10745","14752","675","46408","6830","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0635430","Santa Clara Unified School District, California","61153","2576","88.8","2.2","34.1","3.0","17.4","2.4","3.4","1.2","1.9","1.0","10.6","2.0","40599","1925","8.3","2.4","36.9","4.3","38.0","4.7","7.1","2.2","7.3","2.3","2.5","1.0","166948","5483","41.6","3.2","4.4","1.5","0.2","0.2","41.0","2.7","0.1","0.1","7.3","2.6","5.4","1.5","16.5","2.7","33.9","2.8","28.5","(X)","25.1","(X)","26.3","(X)","138589","6112","143335","6472","12936","4413","19020","1748","9947","2279","5767","2980","24360","4690","146431","7947","57429","26346","117967","11991","190085","14756","96165","17291","216559","44267","133897","24044","51827","2450","54670","4593","35635","11457","N","N","59529","4537","N","N","22413","7345","24250","6423","32302","7563","57587","4625","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0635700","Santa Monica-Malibu Unified School District, California","52995","2357","80.1","3.0","38.4","2.9","24.7","3.3","5.1","2.1","0.8","0.5","11.6","2.2","21594","1571","14.8","4.4","30.2","4.7","38.9","5.4","7.3","2.7","6.3","3.4","2.5","1.7","108184","2203","79.8","2.7","2.4","1.0","0.7","0.5","8.4","1.8","0.1","0.1","3.7","1.8","5.0","1.5","16.8","3.0","67.1","3.3","32.9","(X)","35.2","(X)","26.7","(X)","132456","11718","137779","13870","30864","6408","18674","1803","9302","2031","4604","2702","35707","6740","183074","19976","80092","27495","155120","30388","232364","30158","140963","60073","228209","176542","373310","264868","67049","5205","72279","6275","48150","16739","26763","18381","61054","15246","N","N","13522","6929","47557","12490","32296","7672","79145","6802","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0636840","Simi Valley Unified School District, California","41996","1706","84.2","2.3","24.7","2.9","27.7","2.9","3.2","1.2","1.5","0.8","17.9","2.4","31127","1225","9.6","2.2","28.5","3.3","33.6","3.3","12.3","2.7","12.3","3.0","3.7","1.5","128999","1029","77.7","2.5","1.6","0.8","0.5","0.4","9.8","1.8","0.1","0.2","3.2","1.0","7.1","2.0","25.2","3.4","59.7","3.5","32.0","(X)","32.6","(X)","26.2","(X)","117254","7455","116789","7934","25321","14706","19436","1276","9352","2012","3878","1659","33008","4615","126854","8962","63159","13464","116348","20563","147175","17844","118019","21361","160482","18656","104910","19145","40335","2754","42598","3500","45427","15962","54150","13552","38570","5826","N","N","26855","6017","21598","5299","24197","3626","47677","4383","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0637530","South San Francisco Unified School District, California","26012","2230","85.3","3.3","25.2","3.9","31.5","4.4","8.2","2.9","2.1","1.3","20.2","3.0","19140","1506","8.3","2.7","21.7","4.9","32.2","5.7","15.4","4.7","13.4","3.6","9.0","3.8","82579","2532","33.3","4.6","1.6","1.0","0.0","0.1","41.9","5.6","1.3","1.0","16.6","5.8","5.3","2.6","30.5","5.9","20.2","3.6","39.4","(X)","44.5","(X)","32.2","(X)","114337","7650","116104","8460","14992","4789","17160","1881","8684","1659","2833","1316","22493","4168","120840","8050","51770","9155","79751","11555","157664","17960","105103","16285","166434","27286","111258","31581","37535","3171","36643","5388","70418","36976","N","N","44502","4110","49770","28546","20027","4140","30094","9681","24678","4667","41786","5501","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0638010","Stockton Unified School District, California","66883","2297","75.8","2.0","7.7","1.3","28.5","2.4","15.4","2.1","6.5","1.4","15.5","1.9","45496","2217","15.0","2.1","38.7","3.5","15.8","2.7","15.7","2.7","9.9","2.4","4.9","1.4","212653","9078","52.2","3.9","10.1","1.8","1.3","0.8","13.1","1.7","0.7","0.5","13.6","2.3","9.0","1.8","55.6","2.9","17.8","1.9","37.5","(X)","36.5","(X)","27.1","(X)","55240","3715","54736","3651","21952","10323","15606","991","9764","699","5303","1182","29627","12347","61040","4950","25934","4456","45752","7927","87229","14585","68055","11067","97356","11137","108744","32542","18343","1195","19450","1860","19256","2407","10278","3924","21171","3716","7680","2927","15926","2792","12475","3083","14491","1409","28463","3971","(X)","(X)","(X)","(X)","(X)","(X)"
