"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US0634680","San Leandro Unified School District, California","24404","1602","80.5","3.6","21.1","3.8","25.2","3.8","2.2","1.3","2.9","1.3","19.4","3.7","16070","1241","14.5","4.8","28.0","5.9","31.0","6.2","8.3","3.8","11.9","3.8","6.2","2.6","68707","3457","51.7","6.8","15.6","4.5","0.2","0.2","23.4","4.8","0.2","0.4","3.0","1.7","5.8","2.0","34.4","7.2","22.7","3.7","19.5","(X)","20.6","(X)","15.9","(X)","72244","4650","74040","5522","13897","5834","15357","1327","7607","1932","4852","1471","20338","4685","81498","6411","38425","13528","62897","9431","102369","13607","77616","10383","123628","13982","86136","26067","26615","2331","27780","3555","25085","5595","N","N","27001","3292","N","N","22095","10697","21297","7497","18493","3045","40643","4257","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634710","San Lorenzo Unified School District, California","25205","1917","78.2","4.0","15.8","2.9","30.0","4.6","7.4","2.6","5.4","2.3","19.9","3.7","18078","1647","12.2","3.4","33.8","5.8","25.7","5.5","11.2","4.1","11.8","3.3","5.3","2.0","80950","5896","44.9","5.2","10.1","3.1","0.8","0.5","22.3","3.8","1.1","0.9","15.4","4.8","5.5","2.0","41.7","5.4","22.0","3.4","20.4","(X)","20.2","(X)","16.4","(X)","64743","4962","67734","5807","8038","2389","14880","1382","8627","1279","5501","2545","15537","3281","71899","5997","30550","8807","51139","7607","95945","15347","71075","12559","115080","17960","88697","14567","21206","1688","22303","2251","22798","5807","44226","20918","24493","4514","27912","20409","13727","2618","12464","6353","14983","1708","29734","4246","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634800","San Luis Coastal Unified School District, California","32669","1918","73.4","4.3","28.9","3.5","26.1","3.6","5.7","2.3","1.8","1.0","18.8","3.0","15604","1666","N","N","N","N","N","N","N","N","N","N","N","N","89472","4234","82.3","2.9","3.3","1.2","0.7","0.5","6.0","1.5","0.0","0.1","5.3","2.2","2.3","0.7","18.1","3.3","70.6","3.4","26.1","(X)","20.0","(X)","18.3","(X)","68985","6342","63446","6083","28482","9976","16818","1127","10218","2672","N","N","38127","7156","90134","8372","N","N","N","N","N","N","N","N","N","N","N","N","26744","2455","29127","2885","3645","2000","N","N","22631","6429","N","N","16192","5399","13232","4418","15584","3243","31355","3038","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0634880","San Marcos Unified School District, California","37979","2606","68.9","4.6","18.7","3.5","26.5","4.3","2.1","1.0","0.9","0.8","21.8","5.0","24797","1862","23.2","5.1","31.1","6.6","25.3","5.2","8.5","2.7","7.6","2.8","4.4","2.3","114555","5040","76.9","4.9","3.3","2.8","0.6","0.6","9.6","3.5","0.0","0.2","4.9","2.1","4.7","1.8","31.7","4.3","52.3","5.2","18.9","(X)","17.1","(X)","14.9","(X)","65871","6378","77308","7340","10482","3266","16694","1418","11151","2773","N","N","22520","4558","75748","8412","26944","7018","62830","10540","117914","15894","109111","48172","100699","18116","74059","28988","23005","2373","23627","2405","28227","31308","N","N","22710","9346","N","N","15310","4981","20586","8195","14740","3707","27590","2832","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0801920","Academy School District 20, Colorado","34211","2100","87.6","2.9","31.9","4.5","18.2","3.1","3.4","1.7","1.6","1.0","23.9","4.3","26491","1993","N","N","N","N","N","N","N","N","N","N","N","N","100919","6912","88.8","2.6","2.8","1.7","0.1","0.2","4.3","1.6","0.7","0.8","0.4","0.3","2.9","1.4","8.1","2.1","81.8","3.2","19.5","(X)","19.8","(X)","13.2","(X)","113179","12139","102199","13365","25793","13081","17749","1993","10722","2920","7223","4893","40418","5335","119170","9127","N","N","N","N","N","N","N","N","N","N","N","N","39663","4644","40683","5092","28965","15240","N","N","30158","9564","N","N","88836","59696","34992","17737","32575","9935","41803","5386","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0802340","Adams-Arapahoe School District 28J, Colorado","70454","2870","84.8","1.6","12.0","1.5","20.6","2.1","5.5","1.4","3.1","1.1","15.0","1.7","48031","2466","10.3","2.0","36.1","3.4","28.9","3.7","13.4","2.8","5.7","1.5","5.5","2.3","215096","7116","60.5","2.8","19.2","2.2","1.1","0.7","4.8","1.2","0.6","0.1","8.9","2.2","5.1","1.1","35.4","2.2","37.4","2.4","23.9","(X)","21.7","(X)","18.2","(X)","53358","1962","52205","2125","7152","3073","14742","1100","8964","952","3046","915","20289","2417","56865","2527","34211","6032","41086","3315","75536","5602","55667","7854","93628","10962","69075","12486","18653","868","20454","1262","17188","2345","15548","5717","19262","4336","8194","7568","10761","1509","17825","5171","11126","1061","26245","1902","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0802490","Boulder Valley School District RE-2, Colorado","87042","2497","86.4","1.4","36.4","2.6","17.5","1.4","2.2","0.9","1.6","0.7","12.6","1.5","48213","2510","9.6","1.6","27.6","2.8","47.4","3.0","7.6","1.7","6.9","1.6","1.0","0.8","215730","4382","90.5","1.4","0.9","0.4","0.2","0.1","3.5","0.5","0.0","0.1","1.3","0.8","3.7","0.7","9.3","1.4","83.0","1.7","18.2","(X)","17.7","(X)","12.6","(X)","96085","5728","92023","6301","17825","3839","17860","1075","14408","4414","3031","1351","34452","3756","129628","9724","77638","15800","120908","28178","147752","10661","80322","14583","159094","20133","180881","117481","39194","2378","40702","2550","31342","16525","N","N","34407","7599","N","N","16003","13401","17739","4784","20750","6647","42324","2739","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0802580","Brighton School District 27J, Colorado","25783","2449","89.6","2.9","22.2","5.2","19.2","3.5","4.0","2.0","1.4","1.5","17.1","4.5","19046","2028","N","N","N","N","N","N","N","N","N","N","N","N","76540","5779","83.5","4.4","5.0","2.9","1.0","0.9","1.8","1.5","0.0","0.2","3.8","3.0","5.0","2.2","N","N","N","N","27.7","(X)","28.9","(X)","19.9","(X)","81864","6081","79035","5917","9508","6056","19253","2275","9463","2934","N","N","20313","3725","92124","6145","N","N","N","N","N","N","N","N","N","N","N","N","28567","2230","29990","2364","38688","16940","31131","9821","9854","7756","N","N","16513","13559","10005","4328","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0802910","Cherry Creek School District 5, Colorado","106003","3222","90.3","1.3","23.3","2.2","16.0","1.7","2.6","1.0","1.2","0.5","13.3","1.6","70174","3278","7.7","1.6","28.2","2.9","44.0","3.1","9.5","1.9","8.6","1.7","1.9","1.2","271252","8398","78.1","2.1","7.7","1.6","0.5","0.3","6.8","1.0","0.0","0.1","1.7","0.5","5.3","1.1","14.2","1.4","67.7","2.1","22.0","(X)","21.4","(X)","17.2","(X)","94776","6780","89700","6569","22772","6305","18087","1452","9664","1654","5231","1693","28058","3571","113981","9559","54556","10398","94294","19230","130234","15735","104371","19440","159732","19154","112844","52153","38058","2646","40870","2991","35741","13920","11714","5558","32335","6520","N","N","27803","11235","12636","3718","22447","3302","43453","3237","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0803060","Colorado Springs School District 11, Colorado","95536","3232","77.2","2.0","21.8","1.9","27.4","1.9","3.6","0.9","3.2","0.9","20.2","1.8","55204","2936","16.4","2.3","34.0","3.1","32.4","3.2","10.1","2.3","5.9","1.5","1.2","0.5","227849","10026","81.4","2.4","5.6","1.2","0.7","0.4","1.8","0.5","0.4","0.4","6.1","2.1","3.9","0.7","15.3","2.2","74.0","2.3","23.3","(X)","22.3","(X)","18.0","(X)","58499","3063","56397","3551","11970","4553","15055","747","7480","1067","3629","1302","29527","2225","71471","4857","52990","10987","59487","6211","93996","9254","60539","10325","85214","11873","79856","26011","25365","1428","27712","1617","20864","6160","10547","6333","19000","5770","13172","8681","10545","3483","13042","3150","14108","2189","28712","1715","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0803360","Denver County School District 1, Colorado","266624","2404","81.7","1.0","20.0","1.0","20.0","0.9","4.2","0.7","2.9","0.6","11.2","0.9","125763","3681","13.0","1.6","31.9","2.4","38.1","2.0","9.8","1.3","5.6","1.2","1.6","0.6","619968","*****","71.8","1.4","9.6","0.4","1.3","0.3","3.7","0.2","0.1","0.1","9.8","1.3","3.5","0.7","31.8","*****","52.5","0.1","24.3","(X)","25.5","(X)","19.5","(X)","71488","2436","72814","2767","21579","5233","15023","564","7823","548","4799","925","23303","1703","89819","3727","41569","8660","77970","9573","119391","6371","71414","10125","106986","10740","65560","10195","31869","1093","37703","1641","20251","2321","18392","5780","22206","3557","37553","22524","12402","1315","14253","3242","14424","915","45768","1984","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0803450","Douglas County School District RE-1, Colorado","104989","1614","90.6","1.3","29.8","2.0","16.0","0.9","1.2","0.5","0.9","0.5","12.3","1.2","78040","2622","8.1","1.3","27.1","2.9","47.6","3.5","7.4","1.8","8.6","2.0","1.2","0.5","294043","875","91.3","0.5","1.1","0.3","0.4","0.2","3.8","0.5","0.0","0.1","0.6","0.4","2.7","0.6","7.8","0.1","84.8","0.1","19.1","(X)","19.2","(X)","14.1","(X)","113964","4128","110805","3912","14799","4839","19568","923","13066","4411","3576","1110","29315","3895","125135","5563","59210","8198","109707","10735","137619","7995","106331","20834","182058","40666","130306","26302","41728","1524","42464","1644","52521","11181","36578","12079","42892","7310","N","N","42390","18726","11841","5310","23606","3396","44101","1763","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0803870","Falcon School District 49, Colorado","27041","2677","89.3","3.2","25.4","5.5","12.3","2.8","0.9","0.7","2.9","1.9","28.3","5.8","21718","2334","N","N","N","N","N","N","N","N","N","N","N","N","81868","9678","87.0","3.8","2.8","2.4","0.0","0.2","3.2","1.7","0.0","0.2","0.6","0.7","6.4","2.7","17.8","5.2","71.0","5.4","15.9","(X)","14.2","(X)","12.4","(X)","82189","7972","74364","6558","21046","19135","15141","2556","10713","4341","2787","1173","21845","3952","86931","9738","N","N","N","N","N","N","N","N","N","N","N","N","27869","3276","28521","3775","34839","6489","N","N","23345","7157","N","N","N","N","18311","5913","18892","5504","30721","4695","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0803990","Poudre School District R-1, Colorado","73164","2683","84.7","2.1","27.1","2.5","19.2","2.1","2.4","0.9","2.4","0.9","13.6","2.0","43588","2278","10.8","2.4","32.3","3.7","41.1","4.1","7.5","1.9","6.3","1.7","2.1","1.5","185062","5378","91.3","1.7","0.9","0.4","0.3","0.3","1.7","0.7","0.1","0.1","2.6","1.1","3.1","0.8","11.0","1.6","83.7","1.8","22.3","(X)","22.9","(X)","18.9","(X)","68270","3126","65387","3589","12451","3150","16066","1215","10536","2216","3286","1054","35599","7049","85651","4868","56606","14934","67896","8554","107486","8227","58040","9085","120051","13263","74393","26498","27817","1347","29023","1464","12482","4072","8930","4435","21001","7267","N","N","17921","6876","11493","3167","15410","2525","30060","1477","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0804350","Mesa County Valley School District 51, Colorado","58591","1219","78.2","2.4","19.9","2.3","31.5","2.1","4.8","1.4","1.5","0.7","18.7","2.3","38608","2117","12.4","2.2","30.6","4.5","40.6","4.2","9.1","2.5","4.9","1.7","2.6","2.2","144424","881","89.5","1.9","0.7","0.2","0.9","0.5","0.7","0.3","0.0","0.1","4.7","1.6","3.4","0.9","13.7","0.3","82.4","0.4","34.0","(X)","32.7","(X)","28.1","(X)","62855","3439","60786","3853","18864","8864","17066","1082","8250","1376","2669","772","22443","2827","74862","4619","42699","7086","54855","7197","94831","8032","58499","13328","115193","18685","133540","50640","25307","1207","26357","1344","12643","8438","26018","15284","24157","8904","N","N","18693","6213","9419","3058","17696","2896","26980","1466","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0804410","Greeley School District 6, Colorado","41240","2742","75.5","3.7","17.1","3.0","26.1","2.8","4.6","1.6","2.4","1.3","16.5","3.3","25743","2368","15.5","4.1","35.4","5.2","32.0","5.0","9.5","3.4","5.5","2.6","2.1","1.5","118223","5963","90.5","2.5","0.9","0.5","1.4","1.4","0.8","0.9","0.0","0.1","4.2","1.8","2.1","0.9","N","N","N","N","29.2","(X)","26.4","(X)","21.5","(X)","52652","4979","54914","5947","8612","3653","13621","1231","8196","1501","1381","950","24793","4841","60854","6316","29454","6985","44278","6893","87024","13455","63149","8950","92197","13395","79448","13453","19146","1542","19398","1845","11884","7236","11783","3261","N","N","N","N","21026","7021","16452","12509","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0804530","Harrison School District 2, Colorado","26997","2127","82.2","3.5","10.3","2.8","18.2","3.3","4.2","2.1","2.9","1.4","13.9","3.7","16980","1787","16.2","5.0","38.2","6.8","31.2","6.0","9.9","4.2","1.8","1.4","2.7","2.1","75944","6465","63.6","5.0","15.8","3.5","0.9","0.5","2.9","1.3","0.7","0.9","9.4","3.8","6.6","1.9","30.1","5.0","45.2","4.7","25.5","(X)","24.8","(X)","20.1","(X)","46984","5931","45593","5267","N","N","13211","1545","8142","2373","1669","1270","20398","4578","52095","8811","21559","6879","53940","18528","62902","8102","36043","8696","85195","17295","121802","62578","18205","2400","20540","2771","17847","7909","17219","10710","18346","7150","N","N","7226","2552","12319","4010","13776","3253","21790","3087","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0804800","Jefferson County School District R-1, Colorado","219047","2095","82.0","0.9","26.5","1.1","24.6","0.8","2.8","0.5","1.6","0.4","16.7","0.9","142237","3519","11.6","1.1","30.9","2.0","36.0","1.8","9.5","1.3","10.4","1.3","1.6","0.5","542623","1052","91.5","0.5","1.0","0.2","0.6","0.3","2.4","0.3","0.0","0.1","1.4","0.4","3.0","0.5","14.6","0.1","79.5","0.1","22.9","(X)","24.1","(X)","18.0","(X)","82220","2033","81972","2006","15767","2972","16944","478","9301","1082","4512","1511","28369","1896","97377","2879","55258","5444","77012","5778","120502","4064","83964","10257","136109","8408","105941","18087","33832","828","35047","892","20997","7084","15074","9207","25350","4217","N","N","25938","4857","15873","3889","19241","1350","37400","934","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0805310","Littleton School District 6, Colorado","39746","1748","77.8","2.7","33.0","2.9","28.6","2.6","2.0","0.7","0.8","0.6","18.1","2.5","26253","1303","13.7","2.8","34.9","4.0","31.7","4.0","8.5","2.5","8.3","2.1","3.0","1.6","97565","3707","92.5","2.1","2.3","1.4","0.1","0.1","1.8","1.0","0.1","0.1","1.6","0.8","1.7","0.7","7.8","2.2","86.8","2.5","21.4","(X)","19.8","(X)","16.9","(X)","94001","10255","98178","12308","14811","2797","18353","1459","8902","1897","4542","2504","30270","4630","117385","15008","60334","9216","97519","14807","155781","40498","90675","17822","143181","30589","208621","142461","39546","4005","40745","4286","22319","9326","N","N","36037","23802","N","N","17856","9583","21848","9292","14803","5101","42502","4441","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0805370","St. Vrain Valley School District RE 1J, Colorado","57445","2502","84.0","2.2","29.0","3.5","21.3","2.4","2.6","1.0","1.2","0.7","15.2","2.2","41763","2178","10.9","2.3","33.5","4.0","36.3","3.8","8.3","2.6","9.1","2.5","1.9","1.3","153022","5907","87.8","2.1","0.9","0.6","0.6","0.3","4.5","1.2","0.0","0.1","4.3","1.7","2.0","0.7","20.9","2.1","72.3","2.1","23.5","(X)","20.8","(X)","17.7","(X)","85333","4196","85496","4658","13747","4385","16976","1109","8695","1478","3949","2952","22152","3497","96305","5609","47291","9177","78320","9014","112191","10233","116293","35078","144574","17587","71923","33904","32913","2048","33977","2213","44911","29403","25452","18660","27995","8367","N","N","25054","9459","11491","6974","19621","3863","37220","2804","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0805400","Thompson School District R-2J, Colorado","43369","2206","81.1","2.9","26.7","3.8","26.6","3.6","3.2","1.6","1.9","1.1","17.0","2.5","30264","2129","14.2","2.7","30.8","4.5","44.2","5.5","5.7","2.6","5.2","2.2","0.0","0.6","109442","5592","88.1","2.9","0.5","0.4","1.5","1.1","3.6","1.5","0.0","0.2","4.0","2.3","2.3","1.0","11.9","2.6","82.1","3.0","24.7","(X)","27.3","(X)","20.5","(X)","69035","5144","66416","5106","16841","9255","18096","1260","8632","2612","5606","2494","21321","3658","81413","6496","50544","9203","62581","11854","100352","8578","73918","12089","124965","39483","-","**","28077","2082","30018","2275","17900","8452","N","N","18903","9398","N","N","11260","3915","8954","3526","13748","3445","30968","2441","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0806120","Pueblo City School District 60, Colorado","44497","1539","70.5","2.3","13.1","2.0","31.7","2.3","8.7","1.5","6.8","1.7","23.1","2.4","25382","1835","18.7","3.0","33.6","4.0","29.4","4.2","12.5","3.1","4.8","2.4","1.1","1.1","110001","1374","79.8","2.6","2.1","0.6","3.5","1.6","0.9","0.3","0.1","0.1","9.6","2.2","4.0","1.3","48.3","2.5","46.9","2.6","25.6","(X)","27.5","(X)","19.3","(X)","49570","3182","51839","4239","9579","3145","14447","967","7809","970","3574","815","19938","2258","59759","4416","28281","4144","46916","5398","83494","9388","66344","24097","105602","22394","77186","7411","20950","1402","22802","1841","12448","7116","14017","5500","9676","7493","N","N","16470","2805","8004","3092","15385","1407","27546","2581","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0806900","Northglenn-Thornton School District 12, Colorado","74021","2849","85.6","2.1","18.1","2.7","17.7","1.9","2.8","1.0","2.8","1.0","11.8","1.8","53229","2793","9.4","2.3","29.8","3.2","38.4","3.5","11.0","2.6","8.8","2.1","2.6","1.3","210736","7026","83.5","2.0","1.6","0.7","0.9","0.5","5.5","1.1","0.0","0.1","4.4","1.4","4.1","1.4","23.8","3.0","66.9","3.0","22.8","(X)","21.2","(X)","17.5","(X)","75081","4084","75938","4592","8928","2626","17252","1241","12328","4185","4291","2421","23865","3295","86464","4943","35411","9317","61737","8580","110403","7745","68996","12304","143310","26285","81419","22448","27529","1491","28962","1606","18034","9210","21046","9399","26172","10502","N","N","18560","4842","14933","4687","16900","1821","32026","1786","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0807230","Westminster School District 50, Colorado","25805","1701","77.6","3.3","14.2","2.9","25.3","3.4","5.8","2.1","1.5","0.8","14.7","2.7","16205","1392","13.7","3.8","39.1","6.3","23.0","5.2","16.3","5.4","4.4","2.1","3.5","2.4","71819","5566","83.8","3.7","1.3","1.0","0.4","0.3","4.8","2.2","0.0","0.2","7.3","3.4","2.4","1.0","50.0","5.5","42.3","5.2","27.7","(X)","27.8","(X)","22.1","(X)","53464","4155","54160","4483","14976","11123","15707","1725","8865","2026","N","N","19713","3462","57863","5164","33523","10286","43835","6439","79926","12847","60613","8623","102892","24399","95493","25295","20652","1736","21223","1987","N","N","28611","18242","19535","4302","N","N","16147","5604","16895","7243","13748","1951","28894","3459","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0900450","Bridgeport School District, Connecticut","51443","2201","75.3","3.1","9.6","1.8","26.7","2.7","7.8","2.1","8.0","1.9","9.9","2.0","30751","1676","17.1","3.7","41.2","4.4","16.0","3.3","12.4","3.2","8.4","2.6","4.9","1.8","145634","34","45.2","3.4","34.7","3.1","0.3","0.3","4.0","1.5","0.0","0.1","13.3","3.1","2.6","0.9","42.1","2.8","20.0","2.6","31.7","(X)","37.1","(X)","24.4","(X)","47479","3045","51693","3135","14888","10420","13486","1164","7768","1103","3861","754","12568","2969","51836","3644","18258","3658","38572","4780","72729","8263","70565","13994","106624","13070","70210","15110","18354","1345","19753","2091","17383","2226","N","N","22584","5218","N","N","16184","4652","11724","3037","13800","1334","26021","3953","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0901020","Danbury School District, Connecticut","28369","1685","85.0","3.4","21.8","3.7","23.3","3.5","2.1","1.2","2.8","1.6","12.1","3.2","16233","1237","N","N","N","N","N","N","N","N","N","N","N","N","81684","49","65.9","5.0","6.9","2.3","0.3","0.3","3.8","1.7","0.1","0.2","18.8","5.1","4.3","1.8","27.3","4.6","59.2","4.6","37.5","(X)","36.2","(X)","27.9","(X)","82292","7308","81208","7374","14682","5628","17496","1928","10128","4653","4521","1813","26876","6712","99933","11102","N","N","N","N","N","N","N","N","N","N","N","N","30415","3157","36371","4240","22702","7526","22815","11983","29195","8859","N","N","15470","3935","19156","9218","19325","4868","37100","4276","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0901920","Hartford School District, Connecticut","45659","2286","72.7","2.9","8.2","2.0","24.3","2.9","14.4","2.4","14.0","2.6","9.9","2.0","26288","1441","18.0","3.4","42.1","4.1","12.1","3.1","16.3","3.8","5.5","2.2","5.9","2.4","124863","41","37.9","3.3","37.0","2.8","0.2","0.2","1.9","0.7","0.2","0.2","18.5","3.0","4.3","1.3","46.1","3.1","16.5","1.9","33.4","(X)","38.1","(X)","27.3","(X)","41542","2797","43963","2841","25952","16347","11009","913","8167","636","4179","707","18826","4417","46908","4344","23718","8263","32930","4156","91118","27480","57411","10458","89194","20495","58483","10787","16092","1061","19800","2661","14986","1392","11781","9416","24144","8322","N","N","11156","1545","11216","4163","11824","1072","28939","5620","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0902670","New Britain School District, Connecticut","27809","1654","76.4","2.7","15.6","2.7","25.2","3.2","8.9","2.6","5.4","2.0","12.9","2.6","16180","969","17.9","3.7","39.1","5.1","21.5","4.5","13.3","3.9","4.4","2.4","3.7","2.0","73279","69","58.5","5.1","12.8","3.1","0.4","0.7","2.8","2.0","0.0","0.2","20.8","4.9","4.6","1.8","36.2","4.5","46.5","4.7","28.4","(X)","27.7","(X)","22.9","(X)","48326","3608","50014","4156","8596","3917","14870","1216","9247","1515","4989","1508","18073","5995","57571","5771","21861","6358","44537","7558","86936","8488","77257","17023","98412","15169","78977","23232","19455","1890","22917","2667","15189","3402","N","N","15636","4234","N","N","15258","4694","10344","4832","12854","2495","25279","2888","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0902790","New Haven School District, Connecticut","49184","2697","74.1","3.0","12.3","2.1","23.1","2.7","9.9","2.3","4.4","1.9","9.0","2.1","28343","1469","14.5","3.2","41.9","4.9","23.6","4.0","13.1","3.8","4.8","2.0","2.1","1.4","129591","38","45.2","3.6","30.4","3.4","0.3","0.3","5.0","1.3","0.3","0.4","15.9","3.0","2.9","0.9","31.2","3.9","31.4","2.7","25.7","(X)","29.5","(X)","21.4","(X)","49881","2696","54072","3663","14506","5666","14468","1085","9298","1005","5177","1507","25129","5288","56443","4284","25487","5811","38498","4981","95562","13030","55921","10183","107571","15186","74193","18710","20320","1438","25551","2464","16975","2280","N","N","26826","5445","N","N","10765","2387","12933","6640","12692","1868","30338","3050","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0903090","Norwalk School District, Connecticut","38987","1929","80.6","3.0","21.3","3.0","21.6","3.0","3.0","1.5","6.5","2.5","11.9","2.6","19955","1277","12.1","3.4","28.7","5.0","37.2","5.3","8.7","3.7","9.9","3.3","3.3","1.5","86467","37","78.2","3.4","13.1","2.9","0.4","0.6","2.4","1.1","0.0","0.2","4.4","2.6","1.5","1.1","19.9","4.0","63.6","3.7","31.0","(X)","30.3","(X)","24.0","(X)","91028","7175","97859","8197","18416","8160","18075","1713","8291","2101","5005","2430","22165","4209","115633","10998","34844","11545","92808","18834","156556","23000","89543","18273","151760","27913","109477","33311","42391","3344","47449","4067","26073","4887","N","N","34476","11655","N","N","18378","3489","13158","8104","24904","4861","52155","4421","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0904320","Stamford School District, Connecticut","43972","1952","82.0","2.5","30.0","3.6","27.0","3.5","4.3","1.7","1.8","0.9","11.9","2.0","28314","1646","9.5","2.7","35.9","4.9","29.1","4.0","10.0","3.4","10.4","3.0","5.1","2.1","123871","34","54.9","3.9","16.2","3.1","0.3","0.3","9.0","2.1","0.0","0.1","18.2","3.8","1.5","0.6","25.4","4.1","48.3","3.7","33.8","(X)","35.0","(X)","29.6","(X)","116442","12024","119851","13757","26258","6297","16670","1370","9799","2810","6507","3234","31449","11126","130856","10462","71207","21362","110301","16967","178732","20222","83184","30040","160404","25161","146342","37256","43412","4505","60167","7572","24236","5116","N","N","40939","7817","N","N","13385","2568","23391","11577","17454","3150","64665","8134","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0904830","Waterbury School District, Connecticut","42038","1837","74.9","3.5","11.0","2.0","26.9","3.1","9.7","2.1","8.9","2.7","14.3","2.5","27172","1390","17.8","4.4","42.1","5.1","18.5","3.9","10.3","2.6","8.8","3.2","2.5","1.3","110196","34","56.3","3.7","18.6","2.9","0.1","0.1","1.5","0.8","0.0","0.1","18.2","4.3","5.2","1.5","31.2","4.3","45.9","3.8","35.6","(X)","36.9","(X)","27.1","(X)","51922","3080","57743","3566","3529","1000","13971","830","8759","1163","4232","963","14742","2912","58370","4216","17054","4048","41946","4205","96978","8582","59065","8743","130296","12570","88132","16978","20937","1352","25016","1782","20658","2940","N","N","25123","7965","N","N","10692","2093","12303","4917","12397","1733","27097","2107","(X)","(X)","(X)","(X)","(X)","(X)"
