"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US0600158","Turlock Unified School District, California","26283","1496","76.3","4.3","17.3","3.7","28.4","4.7","10.4","3.3","3.5","1.8","15","3.4","18182","1274","14.4","3.7","37.9","5.2","27.4","5.5","10.1","3.1","5.9","2.3","4.3","2.7","73938","2139","78","5","2.4","2.2","0.7","0.7","5.5","2.1","0","0.2","9.7","3.9","3.8","1.5","33","5.1","56","5.6","37.1","(X)","38.3","(X)","28.6","(X)","69019","6840","72578","7363","14527","8600","17323","1817","10333","1817","4977","1575","26423","6074","79862","9016","35764","12035","75917","20481","102436","11604","79394","17311","102897","18626","87528","20559","25022","2675","27390","3310","18771","11908","N","N","22639","6020","N","N","13099","4099","12960","5500","16920","2308","30930","4927","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0601332","Twin Rivers Unified School District, California","56301","2589","78.7","2.6","9.3","1.8","28.3","2.8","12.2","1.9","10.3","2.4","17.5","2.3","39582","2361","13","2.4","46.8","3.8","17.4","3.2","11.1","2.4","9","2.4","2.7","1.3","179883","10440","60.6","4","11.6","1.9","1.1","0.6","9.3","2.5","1","0.7","10","2.9","6.4","1.6","34.4","3.2","38.6","3.1","37.4","(X)","36.7","(X)","26.8","(X)","53568","3263","51875","3791","11330","4414","16016","1624","10254","847","4148","608","23633","6118","59113","4573","30946","10925","42636","3596","81972","8163","62448","14360","130150","33070","82798","23738","17784","1133","19356","1720","16301","3534","22421","6777","17471","6056","21197","8154","13419","2406","11539","3222","12119","1448","23742","1988","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0601414","Santa Barbara Unified School District, California","33610","1936","82.9","2.8","32.9","4.1","27.7","3.4","3.4","1.7","1.7","1","12.5","2.8","17208","1721","11.3","3.5","28.3","5.2","37.9","5.2","9.2","3.6","6.4","3.4","7","3.9","86334","1766","77.2","4.3","1.6","0.8","0.4","0.3","4.2","1.2","0","0.2","13.4","3.8","3.2","1.2","34.6","4.1","57.9","4.1","36.5","(X)","32.4","(X)","33","(X)","97383","7780","85520","7018","45952","11510","19771","2638","9805","1779","5274","2591","33060","7748","111196","11875","133756","54709","88040","24319","136092","15471","83274","25747","118272","32506","63368","14384","39360","3402","44980","4375","24321","13922","N","N","27598","8668","N","N","16097","4037","26117","11657","17763","2608","53700","4830","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0601620","ABC Unified School District, California","29349","1703","82","2.7","19.3","2.8","31.7","3.9","5.8","1.7","1.5","0.8","17.6","2.3","24409","1384","14.2","2.2","31.5","4.5","25.8","3.8","12.8","2.8","11.8","3","4","1.6","101813","5773","25.6","3","6.6","2.1","0.6","0.6","43","3.9","0.4","0.6","20.1","4.3","3.7","1","32.4","4.1","14.8","2.1","33.1","(X)","30.7","(X)","23.5","(X)","91868","5820","92745","6845","14923","5386","17874","1140","10683","1834","5600","1512","32103","6620","96809","6954","46387","8229","61358","6745","134368","12568","101933","15161","154520","31306","125974","30092","27836","1840","30123","3269","24910","6882","12057","8034","34047","2645","N","N","14873","2633","20406","8562","16227","2094","37383","4948","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0601770","Alameda City Unified School District, California","30710","1511","82.4","2.8","35.4","4","26.2","3.2","5.1","2.5","1.8","1","19.3","3","19545","1001","11.5","3.2","29.6","4","39.7","4.7","11","3.3","4.6","2.3","3.6","2.6","78614","58","49.8","5","7.7","2.7","0.4","0.3","30.6","5.3","1","0.6","2.9","1.4","7.6","2.3","10.5","2.8","44.7","4.5","34.2","(X)","34.4","(X)","27.4","(X)","117879","10733","115275","10581","28078","9948","18403","1727","10087","1757","4887","2699","31302","6882","139145","15696","56824","12688","121548","31645","181715","28460","92498","16763","193203","44608","151080","56137","47554","4906","62998","7967","38296","11347","40231","13854","33016","4820","16295","13197","50855","18470","17145","5147","36242","8794","65836","8424","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0602430","Alvord Unified School District, California","29966","1992","89.5","2","10.4","2.1","20.5","3.1","6.5","1.8","3.7","1.3","9.4","1.9","23111","1818","6.6","2.1","36.4","5","27.3","3.9","10.7","2.6","13","3.3","6","2.2","111741","7501","60.8","4.1","4.1","1.5","0.2","0.2","9.9","2.2","0.7","0.6","17.7","3.8","6.6","2.8","58.4","4.5","23.7","2.7","33.3","(X)","34.4","(X)","26.5","(X)","71917","5158","70734","5518","13711","4582","15250","1295","9731","900","4000","1022","22445","5274","76325","5960","35259","11715","50266","7483","99953","9776","71920","9329","109291","10152","109101","21229","20890","1551","22709","1909","20549","6398","20015","11037","27444","6859","26309","5236","14172","1868","11845","4646","15454","1418","32210","3531","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0602850","Antioch Unified School District, California","34940","2048","80.7","4.4","17.8","3.2","27.6","4.4","8.3","2.5","7.3","3.2","16.8","3","27051","1581","16.1","4.6","30.5","5","21.2","4.4","16.7","3.6","10.8","3.6","4.7","3.1","114743","3512","43.1","4.5","18.8","4.7","1.2","1.3","8.7","3.4","2.4","2.1","18.3","4.6","7.5","2","32.7","5.4","32.5","4.3","44.8","(X)","43.2","(X)","34.4","(X)","79923","6232","80657","5739","12795","5870","18792","1626","12166","2848","4558","1683","27776","5221","85538","7831","38892","10494","63020","10349","117901","11929","80167","8038","148270","20088","119760","63841","25208","1803","28570","3134","24421","4951","N","N","28284","4830","17154","6442","21092","4034","18542","4960","19247","2243","31447","3709","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0603600","Azusa Unified School District, California","17150","1315","87.7","3.2","13.5","3.2","24.7","3.7","10.3","3.3","4","2","12.3","2.6","13408","1084","8.6","2.9","32.2","4.9","18.9","4.4","19.4","4.3","12.8","4","8.1","2.8","71784","4044","44.3","5.5","3","1.1","1.4","1.7","8.9","2","0.2","0.3","39","5.9","3.3","0.9","68.3","3.3","18","2.9","48.6","(X)","51.3","(X)","31.4","(X)","74242","5809","72828","6060","7812","3078","17036","1369","9621","1781","6716","2727","20622","4417","78405","6861","36391","10915","50984","6697","94949","11240","79538","15173","142235","23917","89824","11404","19566","1679","22314","2599","18767","7236","N","N","26931","5111","N","N","14765","2354","16797","8299","16867","1568","26678","5257","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0603690","Baldwin Park Unified School District, California","18384","1168","82.3","3.8","6.4","2.1","26.7","4.4","10.1","2.7","6.5","3","11","2.9","15157","783","11.7","3.9","33","5.5","10.9","3.5","14.9","3.3","17","4.6","12.5","3.8","76712","1027","46.9","7","2","1.7","0.3","0.3","19.5","4.6","0","0.2","29.4","6.8","2","1.4","N","N","N","N","37.4","(X)","39","(X)","27.6","(X)","64340","7110","67594","8031","4737","3137","15585","1314","9096","1356","6937","1690","15707","3129","70965","7664","24987","6814","52606","16659","90279","16501","70992","12944","96967","13890","110137","17492","17049","1727","17337","2978","11212","4877","N","N","20057","3267","N","N","15177","2239","12529","7458","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0604440","Bellflower Unified School District, California","24479","1329","80.3","3","11.2","2.2","26.2","4.2","9.3","2.4","2.7","1.1","12.7","2.5","18341","1027","12","3.3","39.7","5","19.8","4.2","15.4","3.7","9.8","3.4","3.4","1.6","86196","3188","33.8","4.3","13.5","3","0.5","0.5","14.3","3.4","0.5","0.6","34.4","4.5","3","1.2","49.1","4.7","21","3.3","26.3","(X)","26.2","(X)","21.1","(X)","74326","5609","76040","5944","26286","8892","15858","1611","9885","1310","5659","1833","27307","6719","80851","7204","44857","11250","60214","7801","108875","14380","89841","15123","136133","23479","86819","15711","22575","1779","27617","3093","21090","3692","33331","8578","30184","6897","N","N","15586","2318","14118","7365","16938","1868","31271","4386","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0604740","Berkeley Unified School District, California","46277","2237","81.2","2.4","39.8","3","23.6","2.3","4.3","1.4","1.7","0.9","16.4","2.2","20662","1466","10.2","2.4","30.5","4.6","45.4","4.9","7.8","2.5","4.5","1.9","1.7","1","120971","32","63","3.3","7.5","1.9","0.6","0.3","18.4","2.3","0.1","0.1","4","1.5","6.4","1.2","12.8","2.3","56.3","3.2","28.3","(X)","28.1","(X)","26.6","(X)","108587","7246","103929","7770","22718","4127","18762","1447","9311","1943","4955","1783","53171","6545","160281","13296","124571","27662","150720","23888","177877","19079","103427","26147","246300","71163","110325","45797","43070","2523","51835","3393","24464","4618","48323","39667","28577","4757","N","N","23569","5167","32230","12590","25665","4020","54532","3632","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0606450","Burbank Unified School District, California","41633","1987","83","2.8","23.6","2.6","23.9","3","7.3","2","2.2","1","12.2","2.4","26210","1030","10","2.6","36.7","5.4","36.2","5.2","8.5","2.5","6.8","2.3","1.8","1.2","105314","30","72","4.1","2.7","1.3","0.5","0.7","12.2","2.6","0","0.2","8.3","2.6","4.3","1.6","21","3.5","60.1","4.6","39.5","(X)","38.9","(X)","30.9","(X)","92799","5814","94038","6196","18154","6408","16850","1520","11309","1864","5404","4188","36739","8532","112252","8081","44151","10617","89073","16269","153127","14204","104889","27533","133680","28982","98646","40499","37650","2689","38836","2893","67919","44850","N","N","38122","8577","N","N","24262","6662","26817","16950","24700","4183","41557","3681","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0607440","Capistrano Unified School District, California","132494","3725","81.9","1.6","31.5","2","28.5","1.7","1.9","0.6","1.1","0.5","16.4","1.4","96981","3173","13","1.8","28.2","2.4","37","2.6","9.7","1.7","8.9","1.4","3.2","1","364595","6553","78.4","2.4","1.3","0.5","0.4","0.4","8.7","1.1","0.2","0.1","6.3","2","4.8","0.7","19.4","2.1","66.9","2.1","30.6","(X)","31.4","(X)","23.9","(X)","132562","5078","130446","4880","37809","6814","20873","920","9607","1646","5889","2148","36336","3919","152361","6392","89773","16398","153336","10421","175770","11038","119866","17526","184224","18843","137616","24271","49127","2103","52642","2196","37578","12429","12013","6444","50160","6285","N","N","26667","5869","26295","5498","28777","3478","56345","2580","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0607500","Carlsbad Unified School District, California","29481","1860","78","3.6","30.6","3.7","29.8","4","3.9","2","1.4","1.1","19.4","3.1","20432","1513","N","N","N","N","N","N","N","N","N","N","N","N","79338","5389","83.6","4","0.5","0.6","0.6","0.5","10.8","3.8","0.2","0.2","1.5","1.6","2.7","1.4","14.2","6","71","6.5","30.1","(X)","31.3","(X)","21.1","(X)","116412","9600","115111","10408","30541","10123","21062","1769","7380","2021","N","N","46005","15114","131284","13200","N","N","N","N","N","N","N","N","N","N","N","N","44637","4486","45459","5025","N","N","N","N","47808","20678","N","N","N","N","9116","7327","19936","7708","49918","4650","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0607970","Central Unified School District, California","22833","2031","87.3","3.6","11.5","3.6","22.7","4.1","6.3","2.4","7.2","3.3","13.1","3.1","17914","1848","8.7","2.2","40.6","5.5","24.4","5.5","12.4","4","9.2","3.4","4.8","2.9","77950","8069","61.8","6.1","4.9","2.2","1.2","1","16.3","4.9","0","0.2","12.5","4.4","3.3","2","50.4","5.5","26.1","4.9","33.6","(X)","32.9","(X)","22.4","(X)","72681","8697","71144","9442","18933","10833","16328","1935","9566","1870","3863","1542","21381","4766","77969","10280","32804","9581","56099","8974","116058","40814","72484","19430","118225","25880","87857","13791","22197","2840","24699","4574","22034","9531","20903","17539","20487","3752","N","N","13918","2654","15868","6159","14732","2395","38469","8731","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0608370","Chico Unified School District, California","43577","1882","79.3","2.6","22.7","2.9","26.7","2.6","6.8","1.9","3.8","1.7","16.1","2.3","24225","1776","17.7","3.4","28.3","3.9","36.6","4.1","7.5","2.5","7.6","2.7","2.3","1.3","113118","3434","83.1","2.5","1.3","0.6","0.9","0.7","4.4","1.6","0.1","0.2","4.3","1.7","5.9","1.5","17.3","1.8","72.4","2","33.2","(X)","33.4","(X)","26.7","(X)","67751","4932","64970","6016","16943","3839","18492","1583","9692","1880","2091","618","34149","5272","87890","8620","61180","9955","69469","11556","108421","19140","64769","28847","150584","35954","61349","18390","26604","1727","28689","2127","11936","4227","N","N","19452","8210","N","N","18892","3114","11546","3725","15353","2634","30728","2364","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0608460","Chino Valley Unified School District, California","49083","2260","90.3","1.9","19.8","2.6","22.1","2.8","2.9","0.8","2.4","1","13","2.2","40212","2312","6.4","1.6","31","3.3","34.6","3.5","8.1","2","13.9","2.6","5.9","2","187622","5589","47.4","3.3","4.4","1.1","0.7","0.5","21.1","2.3","0.1","0.2","19.8","2.9","6.5","1.2","44.2","2.6","25.8","2.4","30.1","(X)","30.5","(X)","19.5","(X)","102289","5210","97748","5193","20118","7747","18783","1932","8384","1397","6610","2313","32762","5218","108666","5870","52336","9451","83659","14424","131954","10305","92127","16756","147393","12679","96244","14445","28020","1682","32192","2149","23235","8088","19185","13013","32111","4543","N","N","19146","3482","15324","4954","23138","2347","36070","3391","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609030","Clovis Unified School District, California","73606","2633","81.3","1.8","24.1","2.7","29.3","2.3","6.2","1.4","3.5","1.2","21.2","2.3","51831","2477","11","1.9","32.8","3.1","33.3","3.3","12.4","2.3","7.9","1.7","2.5","1.1","203916","8908","69.9","3.2","3.5","1.3","0.5","0.4","12.8","2","0","0.1","9.5","2.2","3.7","0.9","24.2","2.5","56.8","2.8","32.9","(X)","32.8","(X)","24.8","(X)","89420","4228","87573","4514","15498","4929","18134","1118","10419","1213","4909","1099","31986","3290","100772","5197","54756","9481","79051","9218","132944","8834","74483","8727","157625","21596","109012","17314","33117","1614","36325","2151","25703","8333","15544","15125","30563","4993","N","N","21366","3704","21241","5988","23695","2273","38425","2566","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609070","Coachella Valley Unified School District, California","28047","1965","80","3.2","10.5","2.4","29.3","4","4.8","1.8","4.2","1.8","13.5","3.1","21205","1779","17.7","3.9","33.7","5.1","19.3","4.1","12.7","3.6","7.9","3","8.7","2.9","99757","7607","42.5","6.1","0.3","0.3","0.5","0.5","0.3","0.2","0","0.2","56","6.1","0.4","0.3","88.9","1.8","10.4","1.9","43","(X)","37.4","(X)","26.3","(X)","55039","4691","47889","4849","40345","16397","15916","1665","10099","2502","5008","1680","44022","11516","58824","6593","65772","20637","45470","8886","74478","17743","45753","8745","73807","13372","67174","13785","16856","1798","23017","4464","18705","6341","9740","4870","69966","27380","N","N","11953","1493","14641","7480","11973","1120","57124","12419","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609390","Colton Joint Unified School District, California","34790","2142","81.1","3.3","8.7","1.9","25.2","3.9","6.4","2","4.4","1.8","14.9","2.9","25838","2196","12.5","3.5","41.7","4.5","19","3.9","11.9","3.1","9.3","2.6","5.7","2.1","110560","8843","60.2","5","6.4","1.9","0.2","0.2","6.1","2.6","0","0.1","23.2","4.3","3.8","1.5","65.3","4.3","21.7","3.1","34.6","(X)","35.2","(X)","28.3","(X)","58882","3729","60656","3620","4390","1272","16089","1422","9171","2136","3201","1110","20520","3197","64416","4126","30736","5264","47834","4482","91280","9248","70162","8225","101729","12197","97604","29690","19489","1107","20201","1408","25354","3974","N","N","24524","6246","N","N","15967","1975","10494","5691","16712","1293","24773","2622","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609620","Compton Unified School District, California","39135","2006","82.5","2.5","9.1","2.2","24.1","3","11.3","2.2","8.5","1.7","16.5","2.6","32838","2007","12.7","2.7","32","3.7","14.8","2.7","21.7","3.3","7.3","2.1","11.6","2.5","159812","7127","50.1","4.1","27.8","3.2","1","0.8","1.8","1","0.6","1","17.2","2.9","1.6","0.5","66.4","3.5","2.9","0.9","51.7","(X)","52.5","(X)","38.9","(X)","58565","3644","58281","3861","8126","2972","15169","1163","9860","1196","3033","595","21867","3657","60699","3901","28455","6097","44091","5320","82359","11025","64768","7506","100173","12696","81958","10958","15929","1094","12614","1321","23278","2391","21985","5015","23386","6225","N","N","12823","1906","14703","5553","12282","1024","24349","6350","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609640","Conejo Valley Unified School District, California","49178","2208","82.3","2.2","33.4","3","32.7","3","2.3","0.9","0.4","0.3","19.5","2.8","35415","1561","11.6","2.4","31.4","4","35.2","4.2","7.8","2.1","10.2","2.5","3.9","1.8","137813","1822","80.6","2.4","2.3","1.5","0.6","0.4","10","1.9","0","0.1","2.7","1.2","3.8","1.2","20.7","3","64.5","3.6","33.4","(X)","32.3","(X)","26.1","(X)","139024","9223","134825","10132","33428","10834","21452","1149","9594","2044","5391","3713","38596","5283","150267","8444","88448","13953","126040","16623","192251","19419","120747","26105","176384","22298","141350","50183","50748","3692","52251","4490","40029","11135","N","N","52227","6235","N","N","24815","11276","41089","17654","27885","5150","58964","5270","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0609850","Corona-Norco Unified School District, California","82427","2946","85.3","1.8","16.6","1.7","23","2","4.9","1.2","1.9","0.7","12.8","1.4","58952","2065","8.8","1.7","28.3","2.9","33.3","3","10.4","2.1","13.8","2.5","5.4","1.2","275795","5499","64","2.4","6.1","1.2","0.4","0.3","13.7","1.9","0.1","0.1","9.8","2","5.8","1.1","41.1","2.8","35.8","2.3","32.9","(X)","36.8","(X)","27.2","(X)","93509","3922","95614","4456","12634","2897","18975","1158","9605","1420","4389","1386","30311","3417","107572","4938","49578","6836","81427","8824","130230","8816","84269","11105","154915","11795","122991","15659","29552","1487","32815","2025","27180","4018","34939","16686","29176","3199","N","N","18195","2115","15346","3368","20102","1484","41566","2847","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0610050","Covina-Valley Unified School District, California","22866","1497","82.7","3.4","15.7","2.9","28.4","3.7","8.3","2.4","1.8","1.2","16","3","17900","1307","8.7","3.3","28.5","4.9","27.8","4.3","13.9","3.7","14.3","4","6.8","2.7","78217","6003","44.6","4.9","2.9","1.4","0.9","0.8","16.3","3.5","0","0.2","31.1","5","4.1","1.7","60.9","4.7","18.2","3.4","41.9","(X)","41.6","(X)","29.9","(X)","81165","4059","82220","4335","15056","6808","16833","1485","9087","1607","4034","3158","24415","5348","87461","5065","42209","12504","61483","7782","100322","10610","83667","12302","139111","17904","101304","35602","25094","1692","27684","2645","17692","6305","N","N","27546","4066","N","N","22499","3222","13325","5435","22234","1895","34053","4860","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0610620","Davis Joint Unified School District, California","26837","1327","77","4","33.4","3.9","21.3","2.9","4","2.4","2.3","1.2","18.6","2.9","13724","1022","N","N","N","N","N","N","N","N","N","N","N","N","79110","1850","62.1","3.2","1.7","0.9","0.1","0.2","23.7","2.6","0.1","0.2","5.2","1.7","7","1.8","13.9","2.1","54.5","3","27.6","(X)","21.7","(X)","24.5","(X)","92456","8425","86186","8033","27862","14137","20963","2512","10182","2827","5853","3005","53943","9256","137593","9176","N","N","N","N","N","N","N","N","N","N","N","N","33305","3116","41937","3816","10057","6067","N","N","21760","8247","N","N","13062","4878","16817","6731","21451","4829","43827","4322","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0611110","Desert Sands Unified School District, California","74389","3046","68.1","2.8","27.1","2.4","44.6","2.3","4.2","1.1","2.5","0.9","24.2","2.6","48046","1743","26.4","3.1","33.2","3.4","21.2","3.2","9.9","2.8","6.6","1.9","2.8","1.2","193567","4390","68.5","3.6","3.1","1.4","0.5","0.5","2.9","1.1","0","0.1","21.9","2.9","3.1","1","44.9","2.8","47","2.9","42.5","(X)","42.3","(X)","31.3","(X)","86691","7006","77031","6731","51902","13554","20380","970","9448","1481","7087","3365","37051","6976","100783","11034","89487","19124","86495","14121","151229","26306","72014","10746","115607","18168","61348","13002","34421","2988","42228","4219","22381","7768","14356","5311","25005","10496","N","N","16860","2163","10427","3966","18227","2737","52166","4917","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0611460","Downey Unified School District, California","35965","1594","85.5","2.4","15.3","2.6","25.9","3.2","6","2.1","3.6","1.6","12","2.3","28676","1295","8.7","2.1","28.9","4","25.6","4","20","4.2","9.3","2.6","7.5","2.1","124210","2161","64.3","4.1","4","1.8","0.3","0.3","7.4","1.7","0","0.1","22","3.9","2","0.9","74.6","3.6","13.3","2.2","40.8","(X)","42.8","(X)","26.7","(X)","79952","4914","78037","5294","23195","9410","17544","1880","7354","1798","3498","1144","28939","7662","84681","5664","37285","9650","58048","7037","105546","10552","76702","8138","139332","25105","125042","30278","24745","1639","24610","2203","22901","7848","24922","11505","44515","10735","N","N","19768","2827","14601","6940","20998","1786","35166","4186","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0612330","Elk Grove Unified School District, California","100723","3532","82.4","1.9","17.7","1.5","25.4","2","8.5","1.5","4.5","1.1","19.3","1.7","80136","3245","12.3","1.8","29.2","2.3","32.5","2.3","10.9","1.4","10.4","1.5","4.8","1","342935","11723","44.3","2.4","11.6","1.1","0.4","0.2","29","2","1.9","0.7","5.4","1.2","7.4","1.2","21.9","2","31.4","2.1","34.2","(X)","34.9","(X)","26.7","(X)","86235","3263","86811","3667","9049","1645","17752","836","10877","966","4719","1317","29646","3056","92870","3584","42152","5411","66938","4497","124741","7614","85199","10921","128566","9990","105204","9702","26529","1139","32017","1982","23874","2801","32653","20411","23143","1775","19616","3824","25627","9255","13184","2262","20426","3507","36864","2232","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613360","Fairfield-Suisun Unified School District, California","43419","1688","82.6","2.5","17.2","2.4","27.2","3.1","5.7","1.7","3.5","1.4","22.6","3","32576","1456","12","3","36","4.4","24.1","3.2","14","3.2","10.1","2.7","3.8","1.8","136436","2383","51.9","3.2","13.8","2.2","0.5","0.4","16.2","2.5","1.1","0.5","10.3","3.1","6.2","1.3","29.7","3.3","34.1","2.4","29.1","(X)","27.7","(X)","22.9","(X)","88520","5213","85530","5502","21815","9596","18129","1217","10089","1569","4980","1383","30248","3833","93539","6164","49218","11410","83996","15888","127835","10435","79753","8548","118673","13010","90349","24663","29829","1884","32611","2983","25216","4109","14727","12961","33926","5829","21265","13717","25165","10716","16785","3970","19479","3748","40965","3828","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613890","Folsom-Cordova Unified School District, California","45154","1748","83","2.5","27","2.9","23.1","2.6","3.8","1.2","3.2","1.3","19.6","2.5","30898","1302","10.7","2","35.1","3.3","36","3.7","8.6","2.3","7.5","2.1","2.1","1.1","126274","2705","68","3.1","5.7","1.5","0.5","0.3","14.6","2.1","1.1","0.9","3.6","1.2","6.6","1.8","12.6","2.1","60.4","3.4","27.7","(X)","27.2","(X)","21.9","(X)","98237","5912","100076","6113","11949","3713","17591","1339","8920","1205","3637","964","32215","4659","109415","6094","58857","11287","90700","9710","139257","10146","83857","14231","159332","17295","95983","39881","35862","2309","39937","3263","14496","4472","25085","9354","42248","4082","10652","3048","13794","3674","14892","6247","22546","3472","41714","3495","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0613920","Fontana Unified School District, California","45817","2217","87.3","2.3","6.1","1.6","20.8","3.2","5.8","1.5","3.4","1","10.7","2.5","40204","2111","10.2","2.3","32.4","3.6","18.6","3.2","15.5","3.3","13.7","2.8","9.6","2.5","190168","8763","37.2","4.1","5.9","1.5","0.5","0.3","3.2","1.1","0.1","0.2","50.7","4.2","2.3","1","82.1","2.1","7.9","1.4","40.6","(X)","39.8","(X)","29.7","(X)","64733","4712","63318","4053","N","N","15645","2585","9227","1609","4617","906","23239","4510","64861","5020","44182","22708","37867","3297","77648","6830","66877","7949","101778","8902","97281","27541","16667","1169","18146","2252","19687","3300","13515","10278","23569","7958","N","N","15039","1689","10233","4305","14480","1070","33111","8086","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0614400","Fremont Unified School District, California","73846","2353","87.2","1.8","31.6","2.1","20.6","2.1","3.6","0.9","3.7","1.3","11.3","1.7","60260","1825","8.9","1.6","32.2","2.9","37","2.7","7.9","1.8","10.8","1.9","3.1","1.1","232191","58","25.3","2.2","2.6","1","0.2","0.1","57.2","2.5","1.7","0.8","7.7","2.5","5.3","1.1","12.7","2.6","22.1","2.1","20.8","(X)","21.1","(X)","15.6","(X)","132599","5548","136199","5231","14996","3254","19162","1098","10326","1746","3933","685","36551","15486","142857","6724","53594","10338","115128","10904","182639","9323","112114","17693","173019","17905","186187","41422","43563","1957","43862","3368","39877","9517","21358","11000","47642","2755","46188","33024","28386","6661","21927","6019","28642","4895","44942","3493","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0614550","Fresno Unified School District, California","124949","3431","76.6","1.6","12.1","1.2","25.3","1.8","12.2","1.3","10.2","1.5","14.1","1.4","84646","3541","16.4","2.1","40.1","2.7","19.1","2.3","12.9","2","6","1.3","5.5","1.4","401804","11991","60.5","2.3","8","0.8","1.1","0.3","11.6","1.2","0.3","0.2","15.1","1.7","3.4","0.7","53.1","1.6","24.9","1.4","41.9","(X)","42.1","(X)","31.2","(X)","51159","2080","49610","2220","18372","3660","16039","874","9698","629","5218","537","28402","3567","55948","2606","29185","4124","45717","3699","85025","8231","53890","5870","92123","9918","74346","10089","16823","665","19676","998","14355","2189","15767","7112","13020","1271","20966","14407","10147","950","14395","3588","11864","494","29765","2046","(X)","(X)","(X)","(X)","(X)","(X)"
