"GEO_ID","NAME","S1902_C01_001E","S1902_C01_001M","S1902_C01_002E","S1902_C01_002M","S1902_C01_003E","S1902_C01_003M","S1902_C01_004E","S1902_C01_004M","S1902_C01_005E","S1902_C01_005M","S1902_C01_006E","S1902_C01_006M","S1902_C01_007E","S1902_C01_007M","S1902_C01_008E","S1902_C01_008M","S1902_C01_009E","S1902_C01_009M","S1902_C01_010E","S1902_C01_010M","S1902_C01_011E","S1902_C01_011M","S1902_C01_012E","S1902_C01_012M","S1902_C01_013E","S1902_C01_013M","S1902_C01_014E","S1902_C01_014M","S1902_C01_015E","S1902_C01_015M","S1902_C01_016E","S1902_C01_016M","S1902_C01_017E","S1902_C01_017M","S1902_C01_018E","S1902_C01_018M","S1902_C01_019E","S1902_C01_019M","S1902_C01_020E","S1902_C01_020M","S1902_C01_021E","S1902_C01_021M","S1902_C01_022E","S1902_C01_022M","S1902_C01_023E","S1902_C01_023M","S1902_C01_024E","S1902_C01_024M","S1902_C01_025E","S1902_C01_025M","S1902_C01_026E","S1902_C01_026M","S1902_C01_027E","S1902_C01_027M","S1902_C02_001E","S1902_C02_001M","S1902_C02_002E","S1902_C02_002M","S1902_C02_003E","S1902_C02_003M","S1902_C02_004E","S1902_C02_004M","S1902_C02_005E","S1902_C02_005M","S1902_C02_006E","S1902_C02_006M","S1902_C02_007E","S1902_C02_007M","S1902_C02_008E","S1902_C02_008M","S1902_C02_009E","S1902_C02_009M","S1902_C02_010E","S1902_C02_010M","S1902_C02_011E","S1902_C02_011M","S1902_C02_012E","S1902_C02_012M","S1902_C02_013E","S1902_C02_013M","S1902_C02_014E","S1902_C02_014M","S1902_C02_015E","S1902_C02_015M","S1902_C02_016E","S1902_C02_016M","S1902_C02_017E","S1902_C02_017M","S1902_C02_018E","S1902_C02_018M","S1902_C02_019E","S1902_C02_019M","S1902_C02_020E","S1902_C02_020M","S1902_C02_021E","S1902_C02_021M","S1902_C02_022E","S1902_C02_022M","S1902_C02_023E","S1902_C02_023M","S1902_C02_024E","S1902_C02_024M","S1902_C02_025E","S1902_C02_025M","S1902_C02_026E","S1902_C02_026M","S1902_C02_027E","S1902_C02_027M"
"9700000US0616920","Hemet Unified School District, California","48544","2282","62.5","3.5","14.8","2.2","43.2","3.5","9.1","2.2","5.2","1.8","22.7","2.7","32972","1981","26.1","3.7","38.8","4.3","22.0","3.9","7.6","2.2","4.2","1.6","1.3","0.8","136972","6725","76.3","4.1","4.6","2.0","1.6","1.0","2.4","1.2","0.2","0.3","10.4","3.1","4.5","1.5","35.2","3.9","54.8","3.9","30.1","(X)","31.5","(X)","22.4","(X)","52333","4131","56325","5932","9520","3602","15958","858","8994","1457","4944","1794","20312","3194","59325","5563","33098","3898","52368","7838","89032","21489","68846","12969","111498","19947","66939","13975","19196","1448","20448","1752","19757","10419","14382","8721","25933","10363","N","N","12859","2717","10925","3447","12684","3270","23275","1764","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0618390","Inglewood Unified School District, California","36500","1908","82.6","2.9","12.0","2.6","22.9","3.4","6.3","1.9","6.1","2.1","13.9","2.8","24369","1399","10.3","2.9","37.9","4.4","19.2","4.3","15.7","4.0","11.1","2.9","5.8","2.2","110831","2525","22.6","3.4","43.2","3.9","0.6","0.5","1.1","0.6","0.9","1.0","27.5","4.3","4.2","1.6","47.7","4.0","3.6","0.9","31.6","(X)","33.1","(X)","23.7","(X)","65311","8374","63120","7220","36779","33189","12979","1393","9196","1618","4066","913","22282","4273","67165","7377","22874","10127","42764","4662","101826","17822","81668","41016","100143","12782","87874","17433","22286","2837","15645","2113","32819","6586","11504","7713","35210","10771","16143","8149","11525","1417","19536","5603","11794","1026","31112","7193","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0619260","Jurupa Unified School District, California","25211","1909","83.8","3.4","11.1","2.8","21.2","3.2","4.9","2.4","5.4","2.5","13.5","3.4","20724","1789","11.1","3.5","34.6","5.7","19.9","4.8","14.7","3.8","13.9","4.6","5.8","3.0","98840","8874","50.2","5.7","4.0","1.8","2.6","2.3","3.8","2.4","0.4","0.5","35.5","5.9","3.5","1.4","69.7","5.0","21.8","4.3","45.1","(X)","46.8","(X)","29.2","(X)","60709","4765","58962","5165","17627","9629","15148","1571","11191","3224","4921","2235","19818","6664","62075","4897","34297","12498","46941","7903","83387","13399","52483","6588","85834","11991","99660","25260","16435","1514","20246","2330","13089","5977","6700","7314","29275","7001","N","N","10670","1478","17554","8831","11833","1176","29181","3918","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0621000","Las Virgenes Unified School District, California","24282","1613","86.6","2.6","39.6","4.9","24.9","3.9","2.0","1.1","1.1","1.2","14.4","3.6","19083","1514","N","N","N","N","N","N","N","N","N","N","N","N","67439","5185","84.7","5.0","0.7","0.7","0.2","0.3","5.6","2.5","0.2","0.3","1.6","1.4","7.1","3.0","N","N","N","N","27.9","(X)","29.4","(X)","20.7","(X)","161299","14660","151682","14068","43479","14378","20120","1775","9894","2785","N","N","37864","9516","182180","18985","N","N","N","N","N","N","N","N","N","N","N","N","59201","5456","62633","6327","N","N","N","N","54505","23216","N","N","67054","13004","18734","10084","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622110","Livermore Valley Joint Unified School District, California","31082","1551","85.3","3.0","36.0","5.1","21.5","3.6","1.9","1.3","1.2","1.2","22.5","4.1","22359","1105","8.3","2.8","31.5","5.2","35.6","5.1","11.6","4.3","9.4","3.0","3.6","2.4","84318","1051","83.5","3.6","2.4","1.7","0.1","0.1","9.0","2.6","0.0","0.2","2.2","1.4","2.8","1.2","20.6","5.4","66.4","5.7","20.4","(X)","21.8","(X)","15.3","(X)","108357","6816","103143","7456","16079","7005","16078","1764","8316","5672","N","N","37752","5375","125683","8361","79961","16856","102229","14230","153343","16615","104095","19226","168428","30412","120484","36581","40558","2763","42271","3081","N","N","N","N","36854","8686","N","N","35662","10914","16996","7849","20700","4745","48313","3055","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622230","Lodi Unified School District, California","49957","2577","78.6","2.5","19.2","2.3","29.2","2.8","8.4","2.0","5.9","1.8","19.6","2.4","37807","2428","14.1","2.4","39.9","4.6","27.2","3.8","9.1","2.5","5.4","1.8","4.2","1.8","154998","7988","65.5","4.1","4.3","1.9","0.7","0.5","17.9","3.3","0.1","0.2","6.7","2.5","4.8","1.4","33.8","4.1","40.8","3.0","31.2","(X)","32.2","(X)","23.0","(X)","67483","3928","64615","4015","12804","4543","14844","1119","9580","1066","5534","1473","30703","7535","72788","5009","48021","7622","56710","7335","101192","9858","59558","11102","110636","12418","104499","32207","22152","1374","24253","1786","17645","4311","20045","7903","19641","3324","N","N","16355","3182","15835","4703","14029","1671","30581","2340","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622500","Long Beach Unified School District, California","175518","4074","85.0","1.3","18.8","1.5","20.2","1.4","6.2","0.8","5.4","0.9","12.4","1.1","107955","2657","10.7","1.4","36.7","2.5","25.8","2.3","12.2","1.3","9.1","1.5","5.5","1.0","509396","5275","57.3","1.9","11.2","1.3","0.4","0.2","12.3","1.1","0.8","0.4","11.3","1.4","6.8","0.9","41.9","2.2","30.1","1.3","28.1","(X)","29.6","(X)","21.0","(X)","71986","2750","70561","2781","15966","3992","15230","690","9022","589","5150","742","26122","3065","79716","3277","50745","11243","60196","4861","108536","6476","69194","6601","117107","10021","92987","10010","25856","980","29250","1368","24548","2838","24811","8965","23963","2549","24431","14053","18436","1979","15322","2489","15326","722","42551","1923","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0622710","Los Angeles Unified School District, California","1530102","9180","82.1","0.5","17.3","0.5","20.9","0.4","7.2","0.4","5.0","0.2","9.6","0.3","949350","8871","12.1","0.6","35.5","0.8","24.0","0.7","13.9","0.6","7.6","0.4","6.9","0.4","4537403","17195","52.0","0.6","9.6","0.2","0.4","0.1","10.8","0.3","0.2","0.1","23.6","0.6","3.3","0.2","52.2","0.5","25.5","0.4","32.4","(X)","34.8","(X)","23.9","(X)","71181","1225","71960","1250","24237","2615","14382","225","9004","269","5600","301","23716","1170","77134","1687","33323","2607","59626","2413","120950","4361","62890","3308","110921","7430","82838","3269","24998","450","31411","824","22404","871","21443","4088","27457","1022","20563","4583","11620","256","19947","1476","12969","196","49590","1425","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623080","Lucia Mar Unified School District, California","27543","1912","73.5","3.6","34.5","4.1","36.5","4.1","4.5","2.1","3.6","1.7","23.2","3.8","20587","1690","19.8","3.8","35.5","6.0","25.8","5.6","9.4","3.4","7.5","3.2","2.0","1.2","79959","5555","84.6","4.0","0.7","0.7","0.9","0.5","2.3","1.3","0.0","0.2","8.4","3.8","3.1","1.7","25.0","4.1","69.3","4.0","29.8","(X)","33.3","(X)","21.2","(X)","70561","6046","65499","6411","16264","3412","17572","1306","9527","1756","5638","1328","32596","9608","77371","7317","71717","16059","63719","13164","90274","14441","67011","21266","130049","27788","59678","19397","25111","2493","26739","2859","N","N","33110","10771","29937","11623","N","N","10610","4703","15495","9003","16021","5329","28269","2913","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623160","Lynwood Unified School District, California","15851","1162","85.0","4.2","1.6","1.1","17.9","4.5","6.0","2.6","6.8","3.4","7.2","3.2","13399","972","10.9","4.3","36.6","7.1","13.8","4.9","18.1","5.9","11.9","3.3","8.6","3.4","68961","1873","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","43.8","(X)","42.6","(X)","25.4","(X)","47648","4173","49324","4339","10725","7704","11775","1623","8532","1766","4575","1340","17870","5809","48246","4602","14860","4124","36838","5860","47638","10162","48606","10924","94260","16309","75268","12941","11835","1020","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623340","Madera Unified School District, California","22983","1732","81.0","4.0","7.2","2.5","20.7","4.1","9.4","2.8","10.0","3.5","10.8","3.3","19437","1730","15.6","4.3","34.7","6.1","21.0","5.6","13.1","4.0","7.6","3.6","7.9","3.4","89271","5179","85.6","2.8","3.8","1.1","0.3","0.4","2.8","1.1","0.2","0.3","5.3","2.1","2.0","1.4","N","N","N","N","47.2","(X)","49.6","(X)","34.9","(X)","52719","4731","52234","4171","21190","18670","16370","2401","8922","1277","6236","1769","24326","7920","51217","4699","22030","5838","42456","8708","65716","8561","60053","9272","70534","9860","75421","14712","14080","1293","14018","1307","10967","5092","N","N","23601","16711","N","N","13110","2864","13742","9450","N","N","N","N","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0623610","Manteca Unified School District, California","34578","1925","86.2","2.6","13.0","2.4","23.3","3.4","5.5","2.0","5.5","2.4","17.1","2.8","27762","1693","10.3","2.6","38.6","5.0","24.7","4.2","12.1","2.9","11.2","2.9","3.1","1.7","117577","8218","65.9","4.0","9.1","2.1","1.8","1.1","10.2","3.0","0.2","0.3","6.4","2.2","6.4","2.2","37.3","4.7","39.1","3.5","31.4","(X)","31.0","(X)","21.0","(X)","65561","3670","61062","4326","11664","4448","15664","1316","9338","1525","5220","1050","20508","3789","65941","4188","39561","10458","48972","4068","86726","9616","64962","6801","99813","16711","81547","26491","19766","1684","20008","2217","18565","3860","18134","7183","21849","4461","N","N","21428","3596","14784","7438","14592","2051","24502","2550","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0624500","Milpitas Unified School District, California","18890","1255","87.4","3.5","22.3","3.4","19.0","3.7","7.2","3.0","3.8","2.2","11.2","2.8","14760","959","6.5","2.5","32.1","5.1","31.0","5.5","13.6","4.6","11.3","2.8","5.6","2.9","66437","775","21.3","4.3","2.4","1.4","0.3","0.4","59.8","4.9","0.8","1.0","9.4","4.7","6.0","2.8","17.3","4.6","15.6","4.2","16.7","(X)","16.7","(X)","10.7","(X)","101936","6360","104199","6110","8474","4109","16359","2360","16216","9855","5619","3728","20707","6519","107881","7091","26182","5924","80523","9921","138287","13218","99445","14996","156282","15743","114474","19533","30439","2044","29723","4363","28208","11326","N","N","33091","2798","N","N","25578","10989","18152","7208","22014","5704","33938","6450","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0625470","Montebello Unified School District, California","46247","2125","80.6","2.8","10.5","2.2","26.1","3.0","8.0","1.8","5.7","1.8","11.6","2.2","36495","1714","13.2","2.9","35.1","4.1","19.3","2.7","17.6","3.4","6.5","1.8","8.3","2.4","163244","7361","56.5","3.1","1.4","0.9","0.4","0.3","10.5","2.1","0.2","0.2","28.7","3.1","2.3","0.8","83.2","2.5","4.2","1.3","37.8","(X)","38.6","(X)","27.0","(X)","53651","3362","53253","3789","16698","7687","14912","705","8216","843","5055","1165","17363","3606","58123","4014","32596","4818","46681","6475","71288","7794","60769","7474","101185","13013","77319","10791","16084","1028","14607","1111","11734","6861","26615","7328","28481","5475","N","N","14829","1432","11420","5707","14268","925","22437","5088","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0625530","Monterey Peninsula Unified School District, California","31002","2099","83.7","2.9","25.8","3.9","24.0","3.6","3.7","1.9","3.3","1.8","17.2","3.5","19520","1621","8.6","2.9","38.6","5.4","33.5","5.1","7.8","3.0","7.1","3.1","4.4","2.5","86748","4501","67.7","3.8","6.9","1.9","0.6","0.4","10.5","2.4","2.5","0.3","5.8","2.7","5.9","1.5","28.7","3.8","46.6","4.1","26.1","(X)","24.8","(X)","17.8","(X)","69535","4805","66974","5223","16823","6576","14639","1361","8396","1515","7536","3160","19284","4253","77786","7176","48765","20360","63071","10222","95358","15548","75181","26309","100392","14164","98381","27270","26239","2078","28973","2749","25095","5332","16037","7448","23019","4266","19770","10479","15490","5044","16393","9174","12814","1775","36729","3510","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0625800","Moreno Valley Unified School District, California","43234","2025","89.6","2.3","9.1","1.6","18.7","2.9","7.2","2.0","6.9","2.0","11.4","1.8","37823","1616","8.5","2.5","41.4","3.8","19.9","3.3","14.8","3.3","9.2","2.5","6.3","2.0","170510","4679","61.0","3.9","17.8","3.0","0.3","0.3","5.6","1.8","0.1","0.1","8.6","1.9","6.6","1.9","51.5","3.8","21.7","2.7","38.5","(X)","39.4","(X)","24.2","(X)","60459","3808","56929","3713","6602","2436","14161","1227","8274","1239","4847","835","24166","4508","62158","4108","27179","6279","45440","4874","86903","9266","71103","18478","92456","14798","75439","13991","16197","1087","17457","1563","16068","2105","20010","9726","16619","5995","N","N","11659","1863","10281","3271","11717","983","26977","3524","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0625860","Morongo Unified School District, California","25219","2645","65.8","5.2","15.4","3.7","36.8","5.3","8.3","3.1","9.8","3.2","22.9","4.4","14810","2007","N","N","N","N","N","N","N","N","N","N","N","N","73110","6647","80.3","4.8","5.5","2.3","0.4","0.3","2.2","1.4","0.0","0.3","7.4","3.5","4.2","1.8","16.7","4.6","72.0","5.4","43.0","(X)","42.9","(X)","29.8","(X)","50866","5801","54020","7393","12224","7839","15833","1412","11154","2966","5092","2111","19293","6825","51329","5427","N","N","N","N","N","N","N","N","N","N","N","N","20935","2330","21830","2483","26386","17090","25765","11892","31750","10672","N","N","7574","3314","14256","7175","10646","2728","22807","2687","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0626370","Mount Diablo Unified School District, California","91292","3235","83.2","2.2","29.0","2.4","24.7","2.5","3.9","1.1","3.3","1.2","17.0","1.9","62631","2466","9.9","1.9","31.1","3.0","35.4","3.9","11.3","2.3","8.5","1.8","3.8","1.2","248946","7439","71.8","2.6","4.0","1.0","0.5","0.3","11.4","1.5","0.4","0.4","6.8","1.9","5.1","1.3","23.2","2.6","56.9","2.6","25.5","(X)","25.2","(X)","19.3","(X)","89989","3296","90355","3603","11014","1598","16601","890","9437","1408","6620","1511","28328","3226","102593","4220","48915","7317","81323","6768","135460","9449","72593","11709","154063","15976","85853","16612","33717","1347","36496","1598","25006","6182","19552","16778","36618","5184","49570","34526","15740","3372","18986","4694","17662","2106","41232","1802","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0626640","Napa Valley Unified School District, California","41650","1803","78.5","3.0","22.9","3.0","29.1","3.0","6.9","2.1","1.7","1.1","19.3","2.5","27873","2117","11.4","2.5","31.4","4.1","36.3","4.3","8.1","2.7","11.0","3.4","1.8","1.4","115273","3226","83.4","1.7","2.0","0.5","0.4","0.2","7.8","0.8","0.1","0.1","4.2","1.5","2.2","0.9","32.8","1.6","55.6","1.7","27.8","(X)","29.8","(X)","19.8","(X)","85817","7241","86193","8270","17139","6094","15563","1112","8668","2640","4769","2793","33234","7251","98890","10071","52122","14249","90793","26761","115933","13508","73203","16247","132509","24433","103138","38160","31425","2291","32659","2460","15921","6654","N","N","31943","7028","N","N","19768","5053","17551","7205","16220","1950","41267","3535","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0626910","New Haven Unified School District, California","21995","1326","84.1","3.8","25.8","4.2","21.9","4.3","5.6","2.5","3.9","2.1","16.0","3.8","17790","1058","9.9","3.6","27.8","5.2","34.8","6.1","10.6","3.7","11.5","3.8","5.3","2.4","73878","1789","21.8","4.4","8.3","3.7","0.1","0.2","48.9","6.3","1.1","1.3","12.9","4.1","6.9","3.6","22.7","4.5","14.7","3.7","16.5","(X)","18.0","(X)","13.0","(X)","91060","5344","94378","5836","8865","2803","14250","1762","11008","2960","7815","2766","18842","3429","96632","6090","33374","10523","64409","7367","127240","12529","77809","12424","131190","12338","145683","53393","28064","2049","29560","4068","29815","8498","N","N","30463","3252","N","N","18148","4906","23173","15712","17154","3157","35622","4621","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0627240","Newport-Mesa Unified School District, California","77853","2655","84.4","1.9","30.6","2.5","21.2","2.0","2.1","0.8","1.0","0.6","10.8","1.5","45076","1686","11.2","2.2","33.1","3.4","33.4","3.9","13.1","2.9","5.8","1.9","3.4","1.5","195864","489","74.7","3.3","0.8","0.4","0.3","0.3","7.4","1.7","0.2","0.2","13.5","2.9","3.1","0.7","25.7","2.6","62.9","2.6","25.4","(X)","28.6","(X)","18.4","(X)","115825","7601","108753","6930","46192","10212","17875","1008","11651","2051","8266","3261","32061","5352","138133","12416","75062","20252","152636","30671","156928","20084","103287","22466","174171","20285","92949","25641","47097","3483","54706","4643","37076","15320","11431","11860","43987","9871","N","N","13458","2610","25313","6921","18278","2919","60387","4976","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0627690","Norwalk-La Mirada Unified School District, California","34386","1683","83.9","2.9","13.9","2.5","26.5","3.2","4.9","1.6","7.0","2.2","11.4","2.6","27912","1547","11.7","2.7","32.7","5.0","25.9","3.8","12.5","3.4","10.3","2.6","7.0","2.4","128171","4887","44.6","4.2","4.2","2.2","1.1","0.9","15.4","2.8","0.1","0.2","30.1","4.4","4.4","1.5","58.4","4.0","19.7","2.1","27.4","(X)","26.2","(X)","17.0","(X)","76793","6233","76931","5746","22095","17497","16482","1242","8100","1633","9755","3217","19024","5513","78013","6093","41881","23060","55072","4886","101259","11944","73566","9559","121732","13562","103109","19681","21607","1639","24553","3110","21778","7258","12922","9424","26467","4222","N","N","15264","2203","18455","6106","16069","1385","33456","6643","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0628050","Oakland Unified School District, California","151967","3742","77.1","1.6","20.3","1.4","22.6","1.5","7.9","1.0","5.7","1.0","13.1","1.3","81694","2771","16.4","2.2","34.4","2.6","28.7","2.3","10.7","1.8","5.5","1.1","4.3","1.1","391995","524","39.6","2.1","26.3","1.3","0.6","0.2","17.2","1.6","0.7","0.5","10.5","1.7","5.1","1.2","24.9","1.8","26.7","1.8","30.4","(X)","31.8","(X)","23.9","(X)","71193","3041","75882","3253","16775","4242","14295","689","9369","689","5505","705","24440","2351","82495","5082","26552","4849","57191","6369","141792","13884","71674","7030","110719","12222","93665","11769","28639","1203","40480","2443","22133","1762","23357","9469","24685","2350","7351","4030","13077","1896","19146","3160","15180","1273","51885","3523","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0628250","Oceanside Unified School District, California","42346","2244","81.6","3.3","22.5","2.9","22.9","3.2","2.5","1.2","2.5","1.3","14.6","2.4","31086","1738","13.5","3.2","35.1","4.3","31.7","4.2","7.3","2.4","8.5","2.6","4.0","1.8","136732","5975","64.8","4.6","5.5","1.7","0.5","0.3","6.5","2.0","1.7","1.1","13.8","3.7","7.1","1.7","40.5","4.3","41.6","3.9","22.2","(X)","21.3","(X)","15.9","(X)","69183","4276","68760","4821","12877","4496","14869","1163","8423","1534","4279","1751","28040","3898","72897","5271","39813","10160","55470","6244","90573","8970","71755","12234","128135","22752","81439","9803","22976","1683","25736","1938","24301","12083","21839","14837","22982","5353","13748","4325","14857","3299","14930","5591","14269","1629","32083","2558","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0628650","Orange Unified School District, California","70565","3899","86.9","1.8","27.3","2.5","20.8","2.2","3.2","0.9","1.8","0.8","13.4","1.6","53120","3028","8.2","1.8","30.7","3.4","34.8","2.9","10.8","2.2","12.6","1.9","2.9","1.4","226154","7654","63.3","3.4","1.7","0.6","0.2","0.2","13.9","2.2","0.6","0.7","17.6","3.0","2.6","0.6","34.2","3.2","47.6","3.1","40.9","(X)","40.3","(X)","29.5","(X)","99561","5233","95527","5668","21362","5446","18560","1213","8519","1006","8992","2209","28736","3322","109268","5288","77646","21857","79993","7699","138447","11153","75997","9479","138603","22200","155093","40680","31959","1970","37573","2682","37167","15511","N","N","31022","3997","N","N","13554","1564","29570","10202","15797","1546","43712","3123","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629490","Pajaro Valley Joint Unified School District, California","35234","1842","81.7","3.0","20.5","2.8","28.6","3.3","5.8","2.0","4.9","2.2","16.9","2.9","27467","1952","12.7","3.2","37.8","4.8","25.0","4.2","6.1","2.2","13.0","3.2","5.3","2.2","115146","5975","74.1","4.0","0.3","0.3","0.5","0.4","3.8","1.2","0.0","0.2","19.4","3.9","2.0","0.9","58.8","3.5","36.0","3.4","34.6","(X)","31.6","(X)","24.5","(X)","71938","5355","68460","5820","19500","7555","15501","1051","9763","2118","5632","2290","21568","3607","77286","6334","44048","8892","59011","11439","112022","17290","69902","15674","99480","15599","78012","11105","22591","1637","25505","2092","36851","12658","N","N","23864","6357","N","N","11830","2320","15554","10244","13432","1512","37832","3608","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629550","Palm Springs Unified School District, California","64940","2929","67.6","2.5","26.3","2.6","38.3","2.6","5.8","1.5","2.6","1.1","19.5","2.1","36284","2074","22.7","3.2","33.3","4.1","22.6","3.8","10.4","3.4","7.4","2.1","3.6","1.4","167275","5792","75.8","3.7","4.7","1.9","1.3","0.9","3.1","1.1","0.0","0.1","13.0","3.2","2.1","0.7","46.9","3.7","43.8","3.4","34.5","(X)","40.4","(X)","25.8","(X)","66301","5204","61519","4832","38612","11663","17093","850","8111","1225","4758","1352","25045","3522","73674","8614","68912","23701","69051","17794","93410","11738","48825","8185","81589","15117","77813","17317","26469","2319","29477","2877","14092","6045","38741","31623","32237","10988","N","N","11457","2096","22964","10090","12291","1133","41830","4620","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629610","Palo Alto Unified School District, California","30415","1665","80.1","2.7","56.4","4.7","25.2","3.6","1.2","0.9","1.5","0.9","12.7","2.3","19557","1147","N","N","N","N","N","N","N","N","N","N","N","N","81204","2704","62.4","4.8","2.6","1.8","0.0","0.2","28.0","4.3","0.0","0.2","3.3","2.5","3.7","1.4","7.1","3.3","57.7","4.5","17.5","(X)","16.8","(X)","13.8","(X)","164416","13507","159939","14971","39214","9048","20517","1775","N","N","8304","3083","50230","12270","205323","21445","N","N","N","N","N","N","N","N","N","N","N","N","62795","5435","71022","6704","26529","17679","N","N","57792","10145","N","N","18891","15123","27045","13506","27891","16676","73698","7051","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629850","Paramount Unified School District, California","20966","1605","86.3","4.0","8.2","3.5","19.9","4.6","7.5","3.1","5.3","2.1","8.8","3.1","15984","1315","8.0","3.9","43.8","6.8","15.1","5.3","15.3","4.3","5.4","2.6","12.5","4.1","78011","4230","37.2","5.4","10.9","3.0","1.1","0.9","6.1","2.7","1.2","1.4","41.3","6.1","2.2","1.1","68.9","5.1","12.0","3.3","32.6","(X)","34.0","(X)","21.9","(X)","51103","4480","51357","4921","4196","2569","12666","2160","8288","1486","5057","1594","12802","4985","51568","5366","24218","6127","37304","4978","53241","11191","56702","10395","85578","16535","96076","15970","14479","1020","16768","2079","19149","3853","9192","5207","16632","4553","N","N","10775","1325","N","N","11712","967","23604","5647","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0629940","Pasadena Unified School District, California","74733","3546","81.3","2.5","27.5","2.7","22.1","2.1","4.9","1.2","2.4","0.9","12.0","1.7","45674","2690","12.5","2.8","28.3","3.3","36.6","4.1","10.4","2.5","7.8","2.1","4.4","1.4","205459","7743","66.5","3.4","11.9","2.1","0.4","0.3","12.7","2.2","0.0","0.1","5.4","1.8","3.2","1.0","32.6","3.3","40.1","3.3","22.2","(X)","25.2","(X)","17.4","(X)","95753","4960","98940","5159","18054","2840","15163","976","11572","1843","6279","1990","33032","5615","107582","7095","50014","8831","96945","14221","142954","12903","77728","13895","130486","18374","75334","13371","36060","2253","40294","2983","24925","4236","27629","22873","35544","4430","N","N","19745","5218","19375","6673","18972","2228","54209","4369","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0630660","Placentia-Yorba Linda Unified School District, California","48566","2134","85.5","2.3","27.1","3.2","25.7","3.0","2.8","1.0","0.9","0.6","17.4","2.4","37717","1664","8.9","2.1","31.2","3.6","33.0","3.6","12.9","2.6","12.5","2.7","1.5","0.7","150253","5109","74.8","4.0","1.6","0.9","0.1","0.2","15.1","3.1","0.1","0.1","4.6","1.9","3.7","1.2","27.4","3.3","53.2","3.7","29.2","(X)","28.5","(X)","21.8","(X)","102966","6902","100148","7118","21244","7300","17994","1026","6521","1413","6256","1829","24326","5248","115941","8708","59664","12779","91044","8270","137203","13234","97343","17115","145914","21048","408549","390742","34069","2567","36043","3206","35728","21376","N","N","35111","5543","N","N","13691","3455","12187","4548","15833","2088","43880","4104","(X)","(X)","(X)","(X)","(X)","(X)"
"9700000US0631320","Pomona Unified School District, California","41635","1928","87.8","2.5","10.7","1.9","23.4","3.1","7.9","1.9","6.7","1.9","9.1","1.9","33985","1510","9.6","2.5","36.5","4.7","18.4","3.7","15.5","3.7","11.1","2.5","8.9","2.7","168454","3758","54.9","4.2","8.2","2.3","0.7","0.5","13.3","2.8","0.0","0.1","19.1","3.7","3.7","1.2","65.8","4.0","12.1","1.6","34.9","(X)","35.4","(X)","23.9","(X)","58495","3360","55919","3779","6704","2535","14079","1354","8667","1229","5020","1330","25496","6586","59243","3919","21672","5695","42062","4501","76818","7843","54264","7835","98822","14348","93259","17609","15350","992","15588","1388","19097","3669","19242","4595","19550","2901","N","N","10795","1693","11422","4414","12027","983","26400","3436","(X)","(X)","(X)","(X)","(X)","(X)"
